# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn3.493             K20318   61.97  226.0   2.1e-67 protein SYS1
* Pn3.497             K19707  156.10  243.0   1.3e-72 sigma-B regulation protein RsbQ
* Pn3.511             K10573  232.20  374.5  1.5e-112 ubiquitin-conjugating enzyme E2 A [EC:2.3.2.23]
* Pn3.518             K23338  143.73  300.7   7.3e-90 glucose-induced degradation protein 8
* Pn3.519             K03979  150.60  333.8  9.7e-100 GTPase [EC:3.6.5.-]
* Pn3.520             K02899   37.27  173.8   2.2e-51 large subunit ribosomal protein L27
* Pn3.525             K16075   95.47  317.9   3.7e-95 magnesium transporter
* Pn3.526             K12355  812.77  946.0    3e-285 coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
* Pn3.526             K00128  587.87  650.2  1.5e-195 aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
* Pn3.533             K19027  306.93 1849.1         0 zinc finger FYVE domain-containing protein 26
* Pn3.535             K10144  308.13  416.5  3.7e-125 RING finger and CHY zinc finger domain-containing protein 1 [EC:2.3.2.27]
* Pn3.537             K20318   61.97  225.1     4e-67 protein SYS1
* Pn3.540             K15044  133.43  242.6   6.8e-72 Arf-GAP domain and FG repeats-containing protein 1
* Pn3.544             K19707  156.10  243.0   1.3e-72 sigma-B regulation protein RsbQ
* Pn3.556             K24193  401.27  839.1  1.8e-252 MFS transporter, SP family, sugar:H+ symporter
* Pn3.557             K24193  401.27  674.7  9.6e-203 MFS transporter, SP family, sugar:H+ symporter
* Pn3.558             K24193  401.27  666.1  3.8e-200 MFS transporter, SP family, sugar:H+ symporter
* Pn3.563             K12393  523.87  774.7    2e-233 AP-1 complex subunit mu
* Pn3.566             K20793  112.47  261.1   3.6e-78 N-alpha-acetyltransferase 50 [EC:2.3.1.258]
* Pn3.568             K15397  182.80  870.0    4e-262 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn3.569             K13137  221.57  533.7  1.9e-160 serine-threonine kinase receptor-associated protein
* Pn3.572             K13466  817.87  889.2  1.5e-267 EIX receptor 1/2
* Pn3.575             K13466  817.87  861.9  2.7e-259 EIX receptor 1/2
* Pn3.577             K24193  401.27  933.1  6.9e-281 MFS transporter, SP family, sugar:H+ symporter
* Pn3.580             K11155  278.47  566.0  3.1e-170 diacylglycerol O-acyltransferase 1 [EC:2.3.1.20 2.3.1.75 2.3.1.76]
* Pn3.585             K07390   88.27  137.9   2.6e-40 monothiol glutaredoxin
* Pn3.586             K21776   58.07  268.9   5.1e-80 protein lin-54
* Pn3.587             K06130  363.37  404.7  1.6e-121 lysophospholipase II [EC:3.1.1.5]
* Pn3.587             K06999   96.13  141.7   1.2e-41 phospholipase/carboxylesterase
* Pn3.589             K09566  452.77  557.4  2.2e-167 peptidyl-prolyl isomerase G (cyclophilin G) [EC:5.2.1.8]
* Pn3.589             K03767  188.17  211.0   8.9e-63 peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
* Pn3.589             K02265   28.90  183.8     2e-54 cytochrome c oxidase subunit 5b
* Pn3.594             K03676   76.57   81.9   2.2e-23 glutaredoxin 3
* Pn3.595             K14508  182.70  687.1  1.1e-206 regulatory protein NPR1
* Pn3.596             K09422  126.07  155.5     1e-45 transcription factor MYB, plant
* Pn3.597             K15084  351.43  357.1  7.5e-107 solute carrier family 25 (mitochondrial carrier protein), member 16
* Pn3.599             K04487  282.10  664.1  5.6e-200 cysteine desulfurase [EC:2.8.1.7]
* Pn3.610             K08960  691.83  692.2  2.3e-208 casein kinase 1, epsilon [EC:2.7.11.1]
* Pn3.610             K02218  623.17  687.3  5.9e-207 casein kinase 1 [EC:2.7.11.1]
* Pn3.611             K22522   75.87  150.4   3.1e-44 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn3.613             K06130  363.37  382.8  7.3e-115 lysophospholipase II [EC:3.1.1.5]
* Pn3.613             K06999   96.13  129.8     5e-38 phospholipase/carboxylesterase
* Pn3.615             K09566  452.77  556.5    4e-167 peptidyl-prolyl isomerase G (cyclophilin G) [EC:5.2.1.8]
* Pn3.615             K03767  188.17  211.0   8.5e-63 peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
* Pn3.615             K02265   28.90  183.1   3.3e-54 cytochrome c oxidase subunit 5b
* Pn3.620             K03676   76.57   86.8   6.8e-25 glutaredoxin 3
* Pn3.621             K14508  182.70  688.3  4.4e-207 regulatory protein NPR1
* Pn3.623             K15084  351.43  356.4  1.2e-106 solute carrier family 25 (mitochondrial carrier protein), member 16
* Pn3.625             K04487  282.10  664.4  4.5e-200 cysteine desulfurase [EC:2.8.1.7]
* Pn3.629             K08960  691.83  692.0  2.6e-208 casein kinase 1, epsilon [EC:2.7.11.1]
* Pn3.629             K02218  623.17  687.2  6.5e-207 casein kinase 1 [EC:2.7.11.1]
* Pn3.641             K22522   75.87  150.4   3.1e-44 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn3.642             K00423  600.53  744.6  5.7e-224 L-ascorbate oxidase [EC:1.10.3.3]
* Pn3.644             K17086  588.07 1125.0         0 transmembrane 9 superfamily member 2/4
* Pn3.654             K07574   36.83   41.0   7.8e-11 RNA-binding protein
* Pn3.669             K11279  420.53  530.3  2.5e-159 nucleosome assembly protein 1-like 1
* Pn3.670             K05863  231.57  357.4    6e-107 solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31
* Pn3.672             K03671  107.90  143.7   3.4e-42 thioredoxin 1
* Pn3.673             K00279  240.23  808.7  1.7e-243 cytokinin dehydrogenase [EC:1.5.99.12]
* Pn3.676             K00430  113.80  289.5   2.7e-86 peroxidase [EC:1.11.1.7]
* Pn3.678             K05933  275.93  371.9  1.5e-111 aminocyclopropanecarboxylate oxidase [EC:1.14.17.4]
* Pn3.679             K14638  384.90  677.8  8.9e-204 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn3.680             K01535  576.63 1552.2         0 H+-transporting ATPase [EC:7.1.2.1]
* Pn3.686             K20891  187.17  721.2  1.8e-217 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn3.687             K20843  635.80 1057.9         0 hydroxyproline O-galactosyltransferase 2/3/4/5/6 [EC:2.4.1.-]
* Pn3.691             K14802 1452.80 1561.7         0 phospholipid-transporting ATPase [EC:7.6.2.1]
* Pn3.691             K01530  705.07 1373.7         0 phospholipid-translocating ATPase [EC:7.6.2.1]
* Pn3.704             K04382  559.33  689.6  4.8e-208 serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]
* Pn3.711             K02834   25.93  202.8   2.8e-60 ribosome-binding factor A
* Pn3.719             K02989  260.07  475.3  8.4e-143 small subunit ribosomal protein S5e
* Pn3.720             K01056   52.27  190.8   1.9e-56 peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
* Pn3.721             K01956  510.33  632.4  4.3e-190 carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
* Pn3.722             K20222  550.00 1430.8         0 importin-5
* Pn3.723             K09286   88.90  146.7   4.3e-43 EREBP-like factor
* Pn3.724             K15104  341.47  393.3  4.3e-118 solute carrier family 25 (mitochondrial oxoglutarate transporter), member 11
* Pn3.725             K03259   40.53   87.6   4.2e-25 translation initiation factor 4E
* Pn3.728             K25378 2775.83 4221.3         0 calpain-type cysteine protease DEK1 [EC:3.4.22.-]
* Pn3.733             K00514  500.50  946.6  2.4e-285 zeta-carotene desaturase [EC:1.3.5.6]
* Pn3.736             K04077  136.20  851.6  3.7e-256 chaperonin GroEL
* Pn3.738             K13648  566.33  589.6  3.8e-177 alpha-1,4-galacturonosyltransferase [EC:2.4.1.43]
* Pn3.743             K01611   16.80  382.4  1.2e-114 S-adenosylmethionine decarboxylase [EC:4.1.1.50]
* Pn3.746             K03134   68.53  208.3   5.8e-62 transcription initiation factor TFIID subunit 10
* Pn3.747             K06001  485.33  855.5  2.1e-257 tryptophan synthase beta chain [EC:4.2.1.20]
* Pn3.749             K23877  183.47  486.2  5.5e-146 xyloglucan O-acetyltransferase
* Pn3.752             K23877  183.47  511.9    9e-154 xyloglucan O-acetyltransferase
* Pn3.753             K23877  183.47  488.0  1.6e-146 xyloglucan O-acetyltransferase
* Pn3.756             K22768 1141.77 2269.1         0 methyl-CpG-binding domain-containing protein 9 [EC:2.3.1.48]
* Pn3.757             K03549  190.53 1026.0         0 KUP system potassium uptake protein
* Pn3.758             K03549  190.53 1102.6         0 KUP system potassium uptake protein
* Pn3.760             K10663  156.93  167.6   1.9e-49 E3 ubiquitin-protein ligase ATL4 [EC:2.3.2.27]
* Pn3.763             K03688  419.70  470.4  4.6e-141 ubiquinone biosynthesis protein
* Pn3.763             K08869  333.00  355.7  1.7e-106 aarF domain-containing kinase
* Pn3.768             K03688  419.70  475.0  1.8e-142 ubiquinone biosynthesis protein
* Pn3.768             K08869  333.00  357.7  4.3e-107 aarF domain-containing kinase
* Pn3.772             K03688  419.70  460.1  5.8e-138 ubiquinone biosynthesis protein
* Pn3.772             K08869  333.00  354.8  3.1e-106 aarF domain-containing kinase
* Pn3.772             K11098   89.90  146.3   3.7e-43 small nuclear ribonucleoprotein F
* Pn3.776             K24193  401.27  894.4  3.6e-269 MFS transporter, SP family, sugar:H+ symporter
* Pn3.777             K12590  163.40  287.8   4.4e-86 exosome complex component RRP46
* Pn3.779             K24193  401.27  896.2  9.6e-270 MFS transporter, SP family, sugar:H+ symporter
* Pn3.780             K12590  163.40  285.6   2.2e-85 exosome complex component RRP46
* Pn3.782             K09286   88.90  150.2   3.5e-44 EREBP-like factor
* Pn3.784             K04077  136.20  525.4  1.4e-157 chaperonin GroEL
* Pn3.785             K04077  136.20  187.2   2.2e-55 chaperonin GroEL
* Pn3.792             K04794   51.70   88.7   1.7e-25 peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]
* Pn3.798             K11699  136.07  598.1  1.5e-179 RNA-dependent RNA polymerase [EC:2.7.7.48]
* Pn3.800             K05350  579.93  595.9  4.5e-179 beta-glucosidase [EC:3.2.1.21]
* Pn3.802             K00029  295.10 1009.3  3.5e-304 malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
* Pn3.805             K14497  293.03  423.6  4.2e-127 protein phosphatase 2C [EC:3.1.3.16]
* Pn3.808             K12829  105.53  826.9  6.6e-249 splicing factor 3B subunit 2
* Pn3.811             K11548   76.40  210.7   1.5e-62 kinetochore protein Nuf2
* Pn3.815             K14570  177.50  288.5   6.7e-86 RNA exonuclease [EC:3.1.-.-]
* Pn3.825             K02519  323.40  538.3    2e-161 translation initiation factor IF-2
* Pn3.831             K13800  268.63  312.9   1.2e-93 UMP-CMP kinase [EC:2.7.4.14]
* Pn3.833             K19801  374.90  807.4    8e-243 phosphatidylinositol 4-kinase B [EC:2.7.1.67]
* Pn3.836             K09748   24.03   47.9   6.3e-13 ribosome maturation factor RimP
* Pn3.839             K21604  714.17  732.4  5.8e-221 jasmonoyl-L-amino acid hydrolase [EC:3.5.1.127]
* Pn3.839             K14664  552.90  705.2  3.3e-212 IAA-amino acid hydrolase [EC:3.5.1.-]
* Pn3.843             K13800  268.63  310.3     7e-93 UMP-CMP kinase [EC:2.7.4.14]
* Pn3.845             K19801  374.90  866.0  1.6e-260 phosphatidylinositol 4-kinase B [EC:2.7.1.67]
* Pn3.847             K09748   24.03   46.5   1.6e-12 ribosome maturation factor RimP
* Pn3.851             K21604  714.17  732.7  4.7e-221 jasmonoyl-L-amino acid hydrolase [EC:3.5.1.127]
* Pn3.851             K14664  552.90  704.9  4.2e-212 IAA-amino acid hydrolase [EC:3.5.1.-]
* Pn3.852             K00889  348.20  633.3  2.5e-190 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68]
* Pn3.856             K01240  351.23  435.2  1.2e-130 uridine nucleosidase [EC:3.2.2.3]
* Pn3.861             K15430  167.60  183.9   2.4e-54 tRNA (guanine10-N2)-methyltransferase [EC:2.1.1.214]
* Pn3.867             K00786  488.30  614.3  4.5e-185 beta-1,6-galactosyltransferase [EC:2.4.1.-]
* Pn3.872             K20363  129.53  198.3   9.3e-59 protein YIPF5/7
* Pn3.875             K01597  215.90  504.9  1.8e-151 diphosphomevalonate decarboxylase [EC:4.1.1.33]
* Pn3.878             K14431  125.50  591.4  5.8e-178 transcription factor TGA
* Pn3.880             K03537   51.27  160.1   2.4e-47 ribonuclease P/MRP protein subunit POP5 [EC:3.1.26.5]
* Pn3.883             K02639  108.60  156.9   2.5e-46 ferredoxin
* Pn3.886             K08099  110.43  327.3   4.3e-98 chlorophyllase [EC:3.1.1.14]
* Pn3.887             K09659   47.73   83.7   4.6e-24 dolichol-phosphate mannosyltransferase subunit 3
* Pn3.890             K10398  589.47 1086.7         0 kinesin family member 11
* Pn3.893             K01193  396.67  552.2  6.7e-166 beta-fructofuranosidase [EC:3.2.1.26]
* Pn3.896             K15196  193.40  477.7  2.4e-143 transcription factor IIIB 90 kDa subunit
* Pn3.901             K07276   95.33  255.2   4.8e-76 uncharacterized protein
* Pn3.906             K08311   70.67  172.6   4.8e-51 putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]
* Pn3.909             K02885   65.43  123.3   6.5e-36 large subunit ribosomal protein L19e
* Pn3.911             K09422  126.07  264.7   6.4e-79 transcription factor MYB, plant
* Pn3.921             K17613  191.60  767.3  1.6e-230 calcineurin-binding protein cabin-1
* Pn3.925             K16281  117.70  176.0   6.5e-52 RING-H2 zinc finger protein RHA1
* Pn3.929             K11583   68.37  361.7  2.8e-108 serine/threonine-protein phosphatase 2A regulatory subunit B''
* Pn3.930             K20628  126.20  193.7   2.4e-57 expansin
* Pn3.932             K03676   76.57  105.2   1.6e-30 glutaredoxin 3
* Pn3.933             K03676   76.57   95.8   1.1e-27 glutaredoxin 3
* Pn3.943             K03094   60.53  161.9   8.7e-48 S-phase kinase-associated protein 1
* Pn3.948             K12396  323.80  820.2  1.4e-246 AP-3 complex subunit delta
* Pn3.949             K14565  545.03  811.9  1.5e-244 nucleolar protein 58
* Pn3.955             K15361  234.40  599.1  7.4e-180 WD repeat-containing protein 48
* Pn3.959             K14289  337.73 1039.6         0 exportin-5
* Pn3.975             K00430  113.80  220.7   1.8e-65 peroxidase [EC:1.11.1.7]
* Pn3.977             K01046   63.77   66.3   1.3e-18 triacylglycerol lipase [EC:3.1.1.3]
* Pn3.978             K20003  176.13  360.1  7.1e-108 palmitoyltransferase ZDHHC4 [EC:2.3.1.225]
* Pn3.980             K18726  249.93  328.9   2.9e-98 FAS-associated factor 2
* Pn3.993             K10268  183.63  192.5   5.6e-57 F-box and leucine-rich repeat protein 2/20
* Pn3.994             K08272   75.63  487.3  2.7e-146 calcium binding protein 39
* Pn3.999             K02358  360.00  749.4    3e-225 elongation factor Tu
* Pn3.1002            K10523  143.13  231.6     9e-69 speckle-type POZ protein
* Pn3.1010            K00432   50.63   74.1   4.9e-21 glutathione peroxidase [EC:1.11.1.9]
* Pn3.1013            K10760  239.80  424.4  1.7e-127 adenylate dimethylallyltransferase (cytokinin synthase) [EC:2.5.1.27 2.5.1.112]
* Pn3.1026            K13754  241.47  407.9  2.5e-122 solute carrier family 24 (sodium/potassium/calcium exchanger), member 6
* Pn3.1029            K10686  283.73  456.4  5.1e-137 NEDD8-activating enzyme E1 [EC:6.2.1.64]
* Pn3.1033            K00799   55.17  116.7   6.3e-34 glutathione S-transferase [EC:2.5.1.18]
* Pn3.1034            K00799   55.17   67.7   5.3e-19 glutathione S-transferase [EC:2.5.1.18]
* Pn3.1035            K22991  307.27  613.3  2.3e-184 WD repeat-containing protein 45
* Pn3.1038            K15601  540.30  707.0  1.8e-212 [histone H3]-dimethyl-L-lysine9 demethylase [EC:1.14.11.65]
* Pn3.1045            K02835  350.57  530.0  3.1e-159 peptide chain release factor 1
* Pn3.1052            K19038  161.53  166.6   3.6e-49 E3 ubiquitin-protein ligase ATL41 [EC:2.3.2.27]
* Pn3.1059            K01051   76.27  492.7  4.7e-148 pectinesterase [EC:3.1.1.11]
* Pn3.1061            K01051   76.27  461.5  1.3e-138 pectinesterase [EC:3.1.1.11]
* Pn3.1062            K01051   76.27  496.7  2.8e-149 pectinesterase [EC:3.1.1.11]
* Pn3.1064            K20290   95.07  961.3  2.8e-289 conserved oligomeric Golgi complex subunit 3
* Pn3.1068            K15333  130.53  153.4   2.5e-45 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn3.1070            K09286   88.90  102.7   1.1e-29 EREBP-like factor
* Pn3.1072            K02998  212.43  443.2  2.8e-133 small subunit ribosomal protein SAe
* Pn3.1073            K22913  408.93  966.1  1.6e-290 phosphatidylinositol 3,5-bisphosphate 5-phosphatase [EC:3.1.3.-]
* Pn3.1075            K14488   34.97   36.7   2.1e-09 SAUR family protein
* Pn3.1077            K14488   34.97  123.5   6.7e-36 SAUR family protein
* Pn3.1085            K05658  913.93 1546.6         0 ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]
* Pn3.1086            K03564  155.23  228.0   7.6e-68 thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
* Pn3.1089            K09458  469.33  630.9  9.7e-190 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
* Pn3.1090            K04078   24.43  232.5   1.8e-69 chaperonin GroES
* Pn3.1091            K09286   88.90  128.8   1.2e-37 EREBP-like factor
* Pn3.1093            K20471  120.63  621.8  6.1e-187 coatomer subunit delta
* Pn3.1096            K13201  210.27  452.1  1.3e-135 nucleolysin TIA-1/TIAR
* Pn3.1097            K13464   34.33  194.6   1.4e-57 jasmonate ZIM domain-containing protein
* Pn3.1106            K14085  794.13  991.5  8.2e-299 aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.31 1.2.1.8 1.2.1.3]
* Pn3.1110            K15333  130.53  150.6   1.8e-44 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn3.1112            K20623  773.33  888.6    4e-268 typhasterol/6-deoxotyphasterol 2alpha-hydroxylase
* Pn3.1117            K09285  278.43  533.2  2.3e-160 AP2-like factor, ANT lineage
* Pn3.1119            K02138   50.17  179.9   3.8e-53 F-type H+-transporting ATPase subunit d
* Pn3.1120            K00679  251.07  914.0  2.5e-275 phospholipid:diacylglycerol acyltransferase [EC:2.3.1.158]
* Pn3.1125            K03652   40.13  155.6   8.6e-46 DNA-3-methyladenine glycosylase [EC:3.2.2.21]
* Pn3.1131            K01938  635.43  980.2  1.7e-295 formate--tetrahydrofolate ligase [EC:6.3.4.3]
* Pn3.1133            K09338   75.40  217.3   1.5e-64 homeobox-leucine zipper protein
* Pn3.1139            K14638  384.90  739.4  2.2e-222 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn3.1156            K01054  174.53  187.7   1.2e-55 acylglycerol lipase [EC:3.1.1.23]
* Pn3.1158            K14379  169.77  397.0  3.9e-119 tartrate-resistant acid phosphatase type 5 [EC:3.1.3.2]
* Pn3.1159            K14379  169.77  380.8  3.3e-114 tartrate-resistant acid phosphatase type 5 [EC:3.1.3.2]
* Pn3.1160            K13449  155.07  235.0   4.4e-70 pathogenesis-related protein 1
* Pn3.1161            K01658  248.13  378.2  1.5e-113 anthranilate synthase component II [EC:4.1.3.27]
* Pn3.1164            K09060   84.20  405.8  1.6e-121 plant G-box-binding factor
* Pn3.1166            K14638  384.90  680.0  1.9e-204 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn3.1170            K14431  125.50  468.0  1.5e-140 transcription factor TGA
* Pn3.1186            K14494  256.90  868.3  4.1e-261 DELLA protein
* Pn3.1190            K22390  139.30  402.3  1.6e-120 acid phosphatase type 7
* Pn3.1200            K22390  139.30  401.8  2.3e-120 acid phosphatase type 7
* Pn3.1202            K02078   40.00   47.4   1.1e-12 acyl carrier protein
* Pn3.1206            K14508  182.70  565.7    6e-170 regulatory protein NPR1
* Pn3.1209            K17098  347.77  491.5  1.4e-147 annexin D
* Pn3.1211            K03013  102.43  262.2   3.2e-78 DNA-directed RNA polymerases I, II, and III subunit RPABC1
* Pn3.1213            K06934   42.20   53.1   1.1e-14 uncharacterized protein
* Pn3.1218            K16297  480.00  727.7  4.3e-219 serine carboxypeptidase-like clade II [EC:3.4.16.-]
* Pn3.1219            K09264  128.70  230.1   1.8e-68 MADS-box transcription factor, plant
* Pn3.1220            K02881   47.57  184.5   1.5e-54 large subunit ribosomal protein L18
* Pn3.1223            K00858   38.97  385.6  1.9e-115 NAD+ kinase [EC:2.7.1.23]
* Pn3.1230            K15376  407.03  434.2  3.9e-130 gephyrin [EC:2.10.1.1 2.7.7.75]
* Pn3.1230            K03750  174.40  304.2   6.1e-91 molybdopterin molybdotransferase [EC:2.10.1.1]
* Pn3.1243            K01940  125.43  288.9   3.6e-86 argininosuccinate synthase [EC:6.3.4.5]
* Pn3.1244            K14492  115.67  293.0   7.9e-88 two-component response regulator ARR-A family
* Pn3.1256            K15188  277.67  334.0  9.7e-100 cyclin T
* Pn3.1267            K02987   93.37  398.6  1.5e-119 small subunit ribosomal protein S4e
* Pn3.1268            K01870  474.87 1084.1         0 isoleucyl-tRNA synthetase [EC:6.1.1.5]
* Pn3.1280            K14508  182.70  557.4  1.9e-167 regulatory protein NPR1
* Pn3.1285            K02987   93.37  389.1  1.1e-116 small subunit ribosomal protein S4e
* Pn3.1287            K01870  474.87 1083.0         0 isoleucyl-tRNA synthetase [EC:6.1.1.5]
* Pn3.1300            K08592  250.87  381.7  3.6e-114 sentrin-specific protease 1 [EC:3.4.22.68]
* Pn3.1301            K14839   52.80  182.2   7.3e-54 nucleolar protein 16
* Pn3.1304            K18170   61.63   95.5   1.5e-27 complex III assembly factor LYRM7
* Pn3.1307            K03452  345.73  899.9  2.1e-271 magnesium/proton exchanger
* Pn3.1307            K01054  174.53  179.2   4.7e-53 acylglycerol lipase [EC:3.1.1.23]
* Pn3.1308            K14567   96.07  641.7  1.3e-192 U3 small nucleolar RNA-associated protein 14
* Pn3.1314            K11091  375.83  378.1  1.6e-113 U1 small nuclear ribonucleoprotein A
* Pn3.1320            K10418   84.23  171.5   5.1e-51 dynein light chain LC8-type
* Pn3.1321            K08497   80.43   93.7   4.3e-27 protein transport protein SEC20
* Pn3.1322            K03327  104.53  178.3   1.2e-52 multidrug resistance protein, MATE family
* Pn3.1323            K02883   32.20  392.5  5.9e-118 large subunit ribosomal protein L18e
* Pn3.1325            K08726  237.23  324.3   6.6e-97 soluble epoxide hydrolase / lipid-phosphate phosphatase [EC:3.3.2.10 3.1.3.76]
* Pn3.1327            K09286   88.90  154.6   1.6e-45 EREBP-like factor
* Pn3.1329            K00951  683.10  723.8  1.4e-217 GTP pyrophosphokinase [EC:2.7.6.5]
* Pn3.1336            K01051   76.27  492.2  6.7e-148 pectinesterase [EC:3.1.1.11]
* Pn3.1339            K19038  161.53  179.1   5.6e-53 E3 ubiquitin-protein ligase ATL41 [EC:2.3.2.27]
* Pn3.1342            K23313   47.37   54.3   5.3e-15 CST complex subunit TEN1
* Pn3.1355            K10532  111.70  117.3   2.6e-34 heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]
* Pn3.1360            K09422  126.07  252.6     3e-75 transcription factor MYB, plant
* Pn3.1361            K11866  386.27  551.0  2.7e-165 STAM-binding protein [EC:3.4.19.12]
* Pn3.1368            K21596  109.60  451.3  3.7e-135 calmodulin-binding transcription activator
* Pn3.1371            K00382  475.97  625.9  3.8e-188 dihydrolipoamide dehydrogenase [EC:1.8.1.4]
* Pn3.1375            K25786  101.77  149.0   5.1e-44 bZIP transcription factor 1/2/11/44/53
* Pn3.1376            K05953  231.17  493.5  1.2e-148 nicotianamine synthase [EC:2.5.1.43]
* Pn3.1380            K01358   53.23   93.2   8.6e-27 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
* Pn3.1381            K01358   53.23   82.0   2.2e-23 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
* Pn3.1383            K21842   49.73  493.8  5.6e-148 protein EFR3
* Pn3.1395            K14400  180.70  350.8  5.8e-105 pre-mRNA cleavage complex 2 protein Pcf11
* Pn3.1396            K03065  440.90  912.5  9.8e-275 26S proteasome regulatory subunit T5
* Pn3.1401            K01091  116.10  126.6   5.2e-37 phosphoglycolate phosphatase [EC:3.1.3.18]
* Pn3.1405            K18674  496.17  671.3    5e-202 N-acetylgalactosamine kinase [EC:2.7.1.157]
* Pn3.1411            K11324  112.47  439.5  1.2e-131 DNA methyltransferase 1-associated protein 1
* Pn3.1413            K09422  126.07  206.9   2.3e-61 transcription factor MYB, plant
* Pn3.1414            K21843  373.93  391.8  2.9e-117 tetratricopeptide repeat protein 7
* Pn3.1416            K24194  398.97  998.5  8.2e-301 boron transporter
* Pn3.1418            K01304   43.10   93.0   9.2e-27 pyroglutamyl-peptidase [EC:3.4.19.3]
* Pn3.1427            K21596  109.60  161.6   1.2e-47 calmodulin-binding transcription activator
* Pn3.1428            K17601  335.67  501.8  2.2e-150 WD repeat-containing protein 81
* Pn3.1429            K17601  335.67  547.9  2.7e-164 WD repeat-containing protein 81
* Pn3.1430            K08341  145.50  174.2   1.3e-51 GABA(A) receptor-associated protein
* Pn3.1435            K07198  448.73  485.1  1.4e-145 5'-AMP-activated protein kinase, catalytic alpha subunit [EC:2.7.11.11]
* Pn3.1445            K14416  569.37  655.8  3.7e-197 elongation factor 1 alpha-like protein
* Pn3.1446            K19222   81.63  182.4   3.5e-54 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
* Pn3.1450            K04799  253.40  647.6  6.3e-195 flap endonuclease-1 [EC:3.1.-.-]
* Pn3.1451            K16911  560.07  747.1  1.1e-224 ATP-dependent RNA helicase DDX21 [EC:3.6.4.13]
* Pn17.1847           K00962  300.37 1023.3         0 polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
* Pn17.1845           K23095  241.27  380.7  1.4e-114 demethylphylloquinol methyltransferase [EC:2.1.1.329]
* Pn17.1844           K24135  244.33  331.2   7.1e-99 MORC family CW-type zinc finger protein
* Pn17.1843           K08244  732.90 1825.9         0 alpha-glucan, water dikinase [EC:2.7.9.4]
* Pn17.1840           K22824  179.87  273.8   1.3e-81 pre-mRNA-splicing regulator WTAP
* Pn17.1839           K13192  412.20  501.9  1.8e-150 RNA-binding protein 26
* Pn17.1838           K19983  145.53  217.5   1.3e-64 exocyst complex component 1
* Pn17.1834           K06617  928.23 1002.2  7.8e-302 raffinose synthase [EC:2.4.1.82]
* Pn17.1830           K14272  735.47  973.9    5e-294 glutamate--glyoxylate aminotransferase [EC:2.6.1.4 2.6.1.2 2.6.1.44]
* Pn17.1830           K00814  261.17  717.2  1.1e-215 alanine transaminase [EC:2.6.1.2]
* Pn17.1827           K08272   75.63  554.7  9.8e-167 calcium binding protein 39
* Pn17.1825           K06911  107.43  345.6  2.6e-103 quercetin 2,3-dioxygenase [EC:1.13.11.24]
* Pn17.1823           K15223  120.20  328.9   3.1e-98 upstream activation factor subunit UAF30
* Pn17.1822           K17275  891.00  999.7  3.3e-301 plastin-1
* Pn17.1820           K01555  218.07  815.8  2.6e-245 fumarylacetoacetase [EC:3.7.1.2]
* Pn9.467             K17275  891.00  999.8  3.2e-301 plastin-1
* Pn9.468             K15223  120.20  330.2   1.2e-98 upstream activation factor subunit UAF30
* Pn9.471             K01126  136.40  190.8   1.7e-56 glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
* Pn9.475             K06911  107.43  345.5  2.7e-103 quercetin 2,3-dioxygenase [EC:1.13.11.24]
* Pn9.477             K08272   75.63  554.2  1.4e-166 calcium binding protein 39
