# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn20.604            K03695 1092.87 1280.7         0 ATP-dependent Clp protease ATP-binding subunit ClpB
* Pn20.603            K14009   35.70  160.6     2e-47 B-cell receptor-associated protein 31
* Pn20.600            K01728  165.50  224.3   1.2e-66 pectate lyase [EC:4.2.2.2]
* Pn20.595            K14016   72.47  151.1   1.7e-44 ubiquitin fusion degradation protein 1
* Pn20.591            K15747  824.97  876.5    4e-264 beta-ring hydroxylase [EC:1.14.-.-]
* Pn20.588            K01593  376.73  852.0  1.7e-256 aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]
* Pn20.587            K01593  376.73  526.8  3.9e-158 aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]
* Pn20.585            K01728  165.50  461.2    2e-138 pectate lyase [EC:4.2.2.2]
* Pn20.582            K05841  292.77  802.2  3.4e-241 sterol 3beta-glucosyltransferase [EC:2.4.1.173]
* Pn20.580            K14484   88.07  219.6   2.7e-65 auxin-responsive protein IAA
* Pn20.579            K03236   61.83   98.9   1.7e-28 translation initiation factor 1A
* Pn20.578            K07513  540.97  717.5  5.5e-216 acetyl-CoA acyltransferase 1 [EC:2.3.1.16]
* Pn20.572            K11816  313.27  768.9  1.6e-231 indole-3-pyruvate monooxygenase [EC:1.14.13.168]
* Pn20.561            K20888  177.40  865.3  7.5e-261 xyloglucan galactosyltransferase MUR3 [EC:2.4.1.-]
* Pn20.559            K21437  102.00  231.4   9.9e-69 ankyrin repeat domain-containing protein 13
* Pn20.557            K20891  187.17  218.9   4.2e-65 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn20.549            K11816  313.27  765.5  1.9e-230 indole-3-pyruvate monooxygenase [EC:1.14.13.168]
* Pn20.532            K21437  102.00  141.9   1.2e-41 ankyrin repeat domain-containing protein 13
* Pn20.527            K23541   34.90  225.9     3e-67 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn20.524            K16189  316.70  367.6  5.9e-110 phytochrome-interacting factor 4
* Pn20.515            K16578  147.13  715.2    1e-214 CLIP-associating protein 1/2
* Pn20.514            K16189  316.70  361.3  4.8e-108 phytochrome-interacting factor 4
* Pn20.512            K23544  437.17  509.4  5.6e-153 serine incorporator 1
* Pn20.502            K16578  147.13  636.4  6.3e-191 CLIP-associating protein 1/2
* Pn20.501            K16578  147.13  241.0   1.3e-71 CLIP-associating protein 1/2
* Pn20.500            K04077  136.20 1020.5         0 chaperonin GroEL
* Pn20.493            K17808   38.37   99.8   9.5e-29 mitochondrial protein import protein ZIM17
* Pn20.491            K24752  219.60  791.5  3.5e-238 WD repeat-containing protein 70
* Pn20.488            K09422  126.07  230.2   1.9e-68 transcription factor MYB, plant
* Pn20.484            K03093  241.23  257.9   8.4e-77 RNA polymerase sigma factor
* Pn20.477            K08176  334.53  866.6  5.4e-261 MFS transporter, PHS family, inorganic phosphate transporter
* Pn20.476            K08176  334.53  866.4  6.4e-261 MFS transporter, PHS family, inorganic phosphate transporter
* Pn20.473            K08176  334.53  868.0  2.1e-261 MFS transporter, PHS family, inorganic phosphate transporter
* Pn20.469            K08176  334.53  658.2  6.1e-198 MFS transporter, PHS family, inorganic phosphate transporter
* Pn20.466            K08176  334.53  862.0  1.4e-259 MFS transporter, PHS family, inorganic phosphate transporter
* Pn20.464            K08176  334.53  863.4    5e-260 MFS transporter, PHS family, inorganic phosphate transporter
* Pn20.461            K08176  334.53  571.7  9.1e-172 MFS transporter, PHS family, inorganic phosphate transporter
* Pn20.457            K08176  334.53  854.9  1.8e-257 MFS transporter, PHS family, inorganic phosphate transporter
* Pn20.456            K08176  334.53  663.1  2.1e-199 MFS transporter, PHS family, inorganic phosphate transporter
* Pn20.453            K03320  155.20  513.7  2.4e-154 ammonium transporter, Amt family
* Pn20.450            K10599  227.23  675.5  3.4e-203 pre-mRNA-processing factor 19 [EC:2.3.2.27]
* Pn20.447            K03539   43.10   66.7     1e-18 ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]
* Pn20.442            K13217  145.60  725.3  3.8e-218 pre-mRNA-processing factor 39
* Pn20.440            K02894  182.90  330.8   1.7e-99 large subunit ribosomal protein L23e
* Pn20.437            K10999 1165.60 1985.6         0 cellulose synthase A [EC:2.4.1.12]
* Pn20.436            K15404  546.53 1092.6         0 aldehyde decarbonylase [EC:4.1.99.5]
* Pn20.426            K13347  182.00  199.9     3e-59 peroxisomal membrane protein 2
* Pn20.420            K14525   48.30  130.5   3.8e-38 ribonucleases P/MRP protein subunit RPP25 [EC:3.1.26.5]
* Pn20.417            K19042   70.00  114.9   2.3e-33 E3 ubiquitin-protein ligase BOI and related proteins [EC:2.3.2.27]
* Pn20.416            K17108  248.30 1142.2         0 non-lysosomal glucosylceramidase [EC:3.2.1.45]
* Pn20.415            K01663  406.27  968.2  5.4e-292 imidazole glycerol-phosphate synthase [EC:4.3.2.10]
* Pn20.415            K02501  233.73  260.0   9.9e-78 imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
* Pn20.412            K05350  579.93  704.9  4.8e-212 beta-glucosidase [EC:3.2.1.21]
* Pn20.409            K05941  287.20  604.0    1e-181 glutathione gamma-glutamylcysteinyltransferase [EC:2.3.2.15]
* Pn20.409            K25587  101.27  600.3  1.3e-180 glutathione-S-conjugate glycine hydrolase [EC:3.4.17.25]
* Pn20.408            K23050  424.43  582.4  2.8e-175 phenylcoumaran benzylic ether reductase [EC:1.3.1.-]
* Pn20.405            K23050  424.43  507.3  1.6e-152 phenylcoumaran benzylic ether reductase [EC:1.3.1.-]
* Pn20.403            K05941  287.20  533.9  1.7e-160 glutathione gamma-glutamylcysteinyltransferase [EC:2.3.2.15]
* Pn20.403            K25587  101.27  531.9  6.9e-160 glutathione-S-conjugate glycine hydrolase [EC:3.4.17.25]
* Pn20.402            K16904   97.60  222.9   1.8e-66 dCTP diphosphatase [EC:3.6.1.12]
* Pn20.401            K23050  424.43  607.3  7.8e-183 phenylcoumaran benzylic ether reductase [EC:1.3.1.-]
* Pn20.399            K16904   97.60  229.3     2e-68 dCTP diphosphatase [EC:3.6.1.12]
* Pn20.397            K11583   68.37  507.2  2.4e-152 serine/threonine-protein phosphatase 2A regulatory subunit B''
* Pn20.393            K08960  691.83  737.8  3.6e-222 casein kinase 1, epsilon [EC:2.7.11.1]
* Pn20.391            K14494  256.90  298.6   4.7e-89 DELLA protein
* Pn20.389            K02887   35.43   51.1   6.1e-14 large subunit ribosomal protein L20
* Pn20.386            K18368  482.57  529.5  2.1e-159 caffeoylshikimate esterase [EC:3.1.1.-]
* Pn20.386            K01054  174.53  362.4  1.2e-108 acylglycerol lipase [EC:3.1.1.23]
* Pn20.385            K12830  616.17 1714.2         0 splicing factor 3B subunit 3
* Pn20.383            K21888  162.40  401.8  9.5e-121 glutathione dehydrogenase/transferase [EC:1.8.5.1 2.5.1.18]
* Pn20.383            K00799   55.17   79.9     1e-22 glutathione S-transferase [EC:2.5.1.18]
* Pn20.380            K08287  480.17  610.9  6.9e-184 dual-specificity kinase [EC:2.7.12.1]
* Pn20.363            K06670  148.37  329.4   2.5e-98 cohesin complex subunit SCC1
* Pn20.360            K02838   25.60   73.1   1.1e-20 ribosome recycling factor
* Pn20.359            K02951   66.83  260.4   4.2e-78 small subunit ribosomal protein S12e
* Pn20.358            K12574  134.40  521.5  1.5e-156 ribonuclease J [EC:3.1.-.-]
* Pn20.354            K08869  333.00  396.1  9.9e-119 aarF domain-containing kinase
* Pn20.353            K16818  333.07  337.4  6.1e-101 phospholipase A1 [EC:3.1.1.32]
* Pn20.351            K15015  266.63  362.4  1.7e-108 solute carrier family 32 (vesicular inhibitory amino acid transporter)
* Pn20.349            K09285  278.43  512.9  3.2e-154 AP2-like factor, ANT lineage
* Pn20.348            K09285  278.43  437.1  3.3e-131 AP2-like factor, ANT lineage
* Pn20.343            K15287  128.63  491.4  8.8e-148 solute carrier family 35, member F1/2
* Pn20.341            K24348   91.63  248.0   9.6e-74 UBX domain-containing protein 1/4
* Pn20.337            K11968  409.73  599.8  2.8e-180 ariadne-1 [EC:2.3.2.31]
* Pn20.333            K09422  126.07  213.0   3.4e-63 transcription factor MYB, plant
* Pn20.329            K00036  375.37  768.7  2.4e-231 glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
* Pn20.314            K06670  148.37  330.5   1.1e-98 cohesin complex subunit SCC1
* Pn20.313            K02838   25.60   59.5   1.5e-16 ribosome recycling factor
* Pn20.312            K02951   66.83  260.4   4.2e-78 small subunit ribosomal protein S12e
* Pn20.311            K12574  134.40  521.7  1.3e-156 ribonuclease J [EC:3.1.-.-]
* Pn20.307            K08869  333.00  396.2  9.4e-119 aarF domain-containing kinase
* Pn20.306            K16818  333.07  334.9  3.4e-100 phospholipase A1 [EC:3.1.1.32]
* Pn20.304            K15015  266.63  362.4  1.7e-108 solute carrier family 32 (vesicular inhibitory amino acid transporter)
* Pn20.302            K09285  278.43  511.5  9.1e-154 AP2-like factor, ANT lineage
* Pn20.299            K09285  278.43  429.4  7.6e-129 AP2-like factor, ANT lineage
* Pn20.292            K15287  128.63  505.6  4.3e-152 solute carrier family 35, member F1/2
* Pn20.289            K24348   91.63  250.5   1.7e-74 UBX domain-containing protein 1/4
* Pn20.285            K11968  409.73  598.6  6.1e-180 ariadne-1 [EC:2.3.2.31]
* Pn20.280            K22531  397.30 1268.8         0 ATPase family AAA domain-containing protein 2 [EC:3.6.1.-]
* Pn20.279            K21842   49.73  633.5  3.3e-190 protein EFR3
* Pn20.276            K01889  106.80  369.5  1.4e-110 phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
* Pn20.273            K15026  248.53  491.6  1.6e-147 translation initiation factor 2A
* Pn20.258            K02892   47.93   87.4   4.9e-25 large subunit ribosomal protein L23
* Pn20.252            K20557  124.67  236.4   2.8e-70 transcription factor VIP1
* Pn20.249            K08057  492.47  660.0  1.2e-198 calreticulin
* Pn20.247            K03941  356.47  396.9  2.1e-119 NADH dehydrogenase (ubiquinone) Fe-S protein 8 [EC:7.1.1.2]
* Pn20.247            K00338  143.77  207.2   1.4e-61 NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
* Pn20.246            K03093  241.23  364.9    3e-109 RNA polymerase sigma factor
* Pn20.245            K12844  217.67  235.4   6.1e-70 U4/U6 small nuclear ribonucleoprotein PRP31
* Pn20.244            K12844  217.67  337.7  7.2e-101 U4/U6 small nuclear ribonucleoprotein PRP31
* Pn20.242            K20558  385.07  454.6  1.1e-136 transcription factor SPEECHLESS
* Pn20.233            K14684  329.87  443.3  5.8e-133 solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41
* Pn20.232            K10389  458.97  988.5  1.1e-297 tubulin gamma
* Pn20.230            K13434  185.97  234.4   8.9e-70 pathogenesis-related genes transcriptional activator PTI6
* Pn20.230            K09286   88.90  147.3   2.8e-43 EREBP-like factor
* Pn20.213            K14684  329.87  443.3  5.8e-133 solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41
* Pn20.212            K10389  458.97  988.5  1.1e-297 tubulin gamma
* Pn20.209            K13434  185.97  234.0   1.2e-69 pathogenesis-related genes transcriptional activator PTI6
* Pn20.209            K09286   88.90  147.2   2.9e-43 EREBP-like factor
* Pn20.204            K00430  113.80  479.0  1.1e-143 peroxidase [EC:1.11.1.7]
* Pn20.200            K08073  180.13  362.2  2.7e-108 bifunctional polynucleotide phosphatase/kinase [EC:3.1.3.32 2.7.1.78]
* Pn20.199            K17525  114.10  357.1  7.8e-107 chitinase domain-containing protein 1
* Pn20.197            K17525  114.10  360.9  5.6e-108 chitinase domain-containing protein 1
* Pn20.195            K17525  114.10  357.1  7.7e-107 chitinase domain-containing protein 1
* Pn20.190            K02109   45.07  143.5   4.5e-42 F-type H+-transporting ATPase subunit b
* Pn20.189            K09286   88.90  152.5     7e-45 EREBP-like factor
* Pn20.186            K01087  171.47  319.2   1.6e-95 trehalose 6-phosphate phosphatase [EC:3.1.3.12]
* Pn20.181            K05391  229.50 1030.5         0 cyclic nucleotide gated channel, plant
* Pn20.179            K01179   21.90  337.4  1.1e-100 endoglucanase [EC:3.2.1.4]
* Pn20.175            K03255  238.03 1160.4         0 protein TIF31
* Pn20.168            K01051   76.27  187.4   1.6e-55 pectinesterase [EC:3.1.1.11]
* Pn20.165            K11878   34.43  108.9   7.8e-32 proteasome assembly chaperone 4
* Pn20.161            K15191  229.20  271.9     5e-81 La-related protein 7
* Pn20.160            K02911   21.47   78.9   2.4e-22 large subunit ribosomal protein L32
* Pn20.159            K20623  773.33  781.5  1.2e-235 typhasterol/6-deoxotyphasterol 2alpha-hydroxylase
* Pn20.158            K03544  144.43  623.9  8.4e-188 ATP-dependent Clp protease ATP-binding subunit ClpX
* Pn20.158            K04506   75.67  250.1   2.1e-74 E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]
* Pn20.154            K09286   88.90  142.4   8.8e-42 EREBP-like factor
* Pn20.151            K14486  150.40  871.5  2.8e-262 auxin response factor
* Pn20.144            K18999  197.23  557.5  1.3e-167 RNA polymerase II C-terminal domain phosphatase-like 3/4 [EC:3.1.3.16]
* Pn20.133            K01653   47.73  129.2   8.5e-38 acetolactate synthase I/III small subunit [EC:2.2.1.6]
* Pn20.130            K13348  173.77  233.0   1.9e-69 protein Mpv17
* Pn20.127            K03671  107.90  115.0   2.1e-33 thioredoxin 1
* Pn20.115            K02358  360.00  449.1  1.5e-134 elongation factor Tu
* Pn20.114            K15363  146.57  753.5  1.4e-226 fanconi-associated nuclease 1 [EC:3.1.21.- 3.1.4.1]
* Pn20.113            K13025  781.00  926.8  5.1e-279 ATP-dependent RNA helicase [EC:3.6.4.13]
* Pn20.112            K02553  132.77  212.8   3.3e-63 regulator of ribonuclease activity A
* Pn20.110            K11108  211.57  548.8  3.9e-165 RNA 3'-terminal phosphate cyclase-like protein
* Pn20.104            K06617  928.23  942.8    7e-284 raffinose synthase [EC:2.4.1.82]
* Pn20.103            K12639  619.37  624.7  3.6e-188 steroid 22S-hydroxylase [EC:1.14.14.178]
* Pn20.98             K03094   60.53   76.3   1.2e-21 S-phase kinase-associated protein 1
* Pn20.96             K10400  593.10  966.8  1.2e-290 kinesin family member 15
* Pn20.92             K05283  117.17  514.9  1.2e-154 glucosaminylphosphatidylinositol acyltransferase [EC:2.3.-.-]
* Pn20.84             K19791  459.93  467.0  5.7e-140 iron transport multicopper oxidase
* Pn20.76             K06911  107.43  381.2  4.2e-114 quercetin 2,3-dioxygenase [EC:1.13.11.24]
* Pn20.56             K13459  422.57  423.2  9.9e-127 disease resistance protein RPS2
* Pn20.54             K14835  375.23  431.5  3.1e-129 25S rRNA (cytosine2870-C5)-methyltransferase [EC:2.1.1.310]
* Pn20.46             K03358  103.07  103.3   6.6e-30 anaphase-promoting complex subunit 11
* Pn20.45             K25770   72.23   77.2   5.1e-22 zinc finger SWIM domain-containing protein 7
* Pn20.15             K11090  248.83  257.9   9.7e-77 lupus La protein
* Pn20.8              K00815  382.60  648.0    6e-195 tyrosine aminotransferase [EC:2.6.1.5]
* Pn20.5              K00688  103.87 1220.8         0 glycogen phosphorylase [EC:2.4.1.1]
* Pn20.3              K02197   41.63  139.2   6.3e-41 cytochrome c-type biogenesis protein CcmE
* Pn31.11             K02884   27.80  157.4   1.7e-46 large subunit ribosomal protein L19
* Pn31.18             K02358  360.00  540.4  3.9e-162 elongation factor Tu
* Pn31.19             K15363  146.57  753.6  1.3e-226 fanconi-associated nuclease 1 [EC:3.1.21.- 3.1.4.1]
* Pn31.20             K13025  781.00  927.2  3.7e-279 ATP-dependent RNA helicase [EC:3.6.4.13]
* Pn31.21             K02553  132.77  212.8   3.3e-63 regulator of ribonuclease activity A
* Pn31.23             K11108  211.57  551.6  5.6e-166 RNA 3'-terminal phosphate cyclase-like protein
* Pn31.27             K01728  165.50  364.0  5.8e-109 pectate lyase [EC:4.2.2.2]
* Pn31.30             K14856  207.93  298.7   3.8e-89 protein SDA1
* Pn31.32             K01728  165.50  451.0  2.4e-135 pectate lyase [EC:4.2.2.2]
* Pn31.34             K14856  207.93  664.9  6.9e-200 protein SDA1
* Pn31.35             K24195  254.77  270.4   1.4e-80 xenotropic and polytropic retrovirus receptor 1
* Pn31.39             K06901   98.60  562.8  2.9e-169 adenine/guanine/hypoxanthine permease
* Pn31.40             K02970   28.13   42.4   2.8e-11 small subunit ribosomal protein S21
* Pn31.42             K07052   32.93   66.8   6.8e-19 CAAX protease family protein
* Pn31.43             K00235  480.27  518.0  6.5e-156 succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]
* Pn31.43             K00240  122.37  327.0   4.9e-98 succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
* Pn31.49             K08869  333.00  344.2  5.2e-103 aarF domain-containing kinase
* Pn31.54             K00232  177.33  692.1  5.3e-208 acyl-CoA oxidase [EC:1.3.3.6]
* Pn31.55             K03327  104.53  515.2  1.7e-154 multidrug resistance protein, MATE family
* Pn31.66             K06617  928.23  939.7  6.1e-283 raffinose synthase [EC:2.4.1.82]
* Pn31.67             K12639  619.37  626.7  9.1e-189 steroid 22S-hydroxylase [EC:1.14.14.178]
* Pn31.73             K03094   60.53   76.3   1.2e-21 S-phase kinase-associated protein 1
* Pn31.75             K10400  593.10  964.2  7.3e-290 kinesin family member 15
* Pn31.81             K05283  117.17  510.4  2.8e-153 glucosaminylphosphatidylinositol acyltransferase [EC:2.3.-.-]
* Pn31.86             K19791  459.93  467.0  5.7e-140 iron transport multicopper oxidase
* Pn31.94             K06911  107.43  405.1  2.4e-121 quercetin 2,3-dioxygenase [EC:1.13.11.24]
* Pn31.124            K11000 1020.53 2484.1         0 callose synthase [EC:2.4.1.-]
* Pn31.125            K00815  382.60  648.0    6e-195 tyrosine aminotransferase [EC:2.6.1.5]
* Pn31.127            K00688  103.87 1196.8         0 glycogen phosphorylase [EC:2.4.1.1]
* Pn31.129            K02197   41.63  140.2   3.2e-41 cytochrome c-type biogenesis protein CcmE
* Pn31.135            K09286   88.90  158.4   1.1e-46 EREBP-like factor
* Pn31.138            K19041  124.13  129.9   6.9e-38 E3 ubiquitin-protein ligase RNF38/44 [EC:2.3.2.27]
* Pn31.139            K07904  357.17  428.7  6.9e-129 Ras-related protein Rab-11A
* Pn31.141            K11253  216.07  377.5  5.6e-113 histone H3
* Pn31.141            K11495  210.73  212.3   3.6e-63 histone H3-like centromeric protein A
* Pn31.144            K00430  113.80  165.9   7.2e-49 peroxidase [EC:1.11.1.7]
* Pn31.146            K13433  214.70  225.3   3.5e-67 pathogenesis-related genes transcriptional activator PTI5
* Pn31.146            K09286   88.90  156.0   5.9e-46 EREBP-like factor
* Pn31.156            K03405  235.50  590.7  9.8e-178 magnesium chelatase subunit I [EC:6.6.1.1]
* Pn31.159            K00791  177.23  333.5  8.5e-100 tRNA dimethylallyltransferase [EC:2.5.1.75]
* Pn31.164            K23877  183.47  203.5   2.5e-60 xyloglucan O-acetyltransferase
* Pn31.165            K23877  183.47  212.0   6.5e-63 xyloglucan O-acetyltransferase
* Pn31.168            K20069   51.93  259.2   2.6e-77 adaptin ear-binding coat-associated protein 1/2
* Pn31.170            K16297  480.00  566.2  3.5e-170 serine carboxypeptidase-like clade II [EC:3.4.16.-]
* Pn31.179            K17541  306.73  372.2  2.5e-111 SCY1-like protein 2
* Pn31.187            K02116   20.67   33.3   2.7e-08 ATP synthase protein I
* Pn31.192            K05350  579.93  644.8  7.1e-194 beta-glucosidase [EC:3.2.1.21]
* Pn31.195            K13341  187.40  458.3  8.5e-138 peroxin-7
* Pn31.204            K03627   47.60  223.1   1.9e-66 putative transcription factor
* Pn31.205            K14496  127.87  158.0   1.9e-46 abscisic acid receptor PYR/PYL family
* Pn31.209            K14611  515.30  526.4  5.7e-158 solute carrier family 23 (nucleobase transporter), member 1
* Pn31.211            K00430  113.80  496.6  4.9e-149 peroxidase [EC:1.11.1.7]
* Pn31.220            K07904  357.17  403.3  3.5e-121 Ras-related protein Rab-11A
* Pn31.222            K16055  763.23 1094.1         0 trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]
* Pn31.225            K20523   58.80  349.2  1.5e-104 SH3 domain-containing YSC84-like protein 1
* Pn31.228            K09874  239.47  468.5  9.5e-141 aquaporin NIP
* Pn31.229            K19365   77.90  243.0   2.6e-72 seipin
* Pn31.236            K01647  370.20  514.0  2.2e-154 citrate synthase [EC:2.3.3.1]
* Pn31.238            K04460  418.27  802.6  1.1e-241 serine/threonine-protein phosphatase 5 [EC:3.1.3.16]
* Pn31.239            K10639   61.23  124.1   4.2e-36 E3 ubiquitin-protein ligase CCNP1IP1 [EC:2.3.2.27]
* Pn31.243            K09264  128.70  331.6   2.4e-99 MADS-box transcription factor, plant
* Pn31.246            K20867  551.37  662.5  2.3e-199 galacturonosyltransferase 12/13/14/15 [EC:2.4.1.-]
* Pn31.263            K16240  701.93  930.8  6.9e-280 protein suppressor of PHYA-105 1
* Pn31.264            K08819  497.77  585.9  3.5e-176 cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23]
* Pn31.266            K19355   92.57  581.4  1.3e-174 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
* Pn31.268            K10581  296.67  577.4  2.1e-173 ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]
* Pn31.272            K02968   29.60  128.9   7.8e-38 small subunit ribosomal protein S20
* Pn31.277            K00924  377.63  425.2  2.1e-127 kinase [EC:2.7.1.-]
* Pn31.279            K22683  387.33  400.4  5.1e-120 aspartyl protease family protein [EC:3.4.23.-]
* Pn31.282            K05758   98.83  340.4  6.4e-102 actin related protein 2/3 complex, subunit 2
* Pn31.284            K01937   96.93 1022.3         0 CTP synthase [EC:6.3.4.2]
* Pn31.291            K04507   88.63  263.0   1.4e-78 calcyclin binding protein
* Pn31.293            K07767  441.23  500.1  3.8e-150 katanin p60 ATPase-containing subunit A1 [EC:5.6.1.1]
* Pn31.294            K02889   50.80  292.1   1.8e-87 large subunit ribosomal protein L21e
* Pn31.295            K01102  188.10  262.0   4.3e-78 pyruvate dehydrogenase phosphatase [EC:3.1.3.43]
* Pn31.296            K11805  137.10  561.3  7.9e-169 DDB1- and CUL4-associated factor 7
* Pn31.297            K23541   34.90   35.3   2.5e-09 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn31.301            K05298  643.10  776.9    2e-234 glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) [EC:1.2.1.13]
* Pn31.301            K00134  410.33  465.8  6.2e-140 glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]
* Pn31.301            K00150  253.80  263.0   1.6e-78 glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]
* Pn31.302            K19042   70.00  232.4   4.5e-69 E3 ubiquitin-protein ligase BOI and related proteins [EC:2.3.2.27]
* Pn31.305            K08235  152.70  479.8    5e-144 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn31.306            K13447  505.90 1475.3         0 respiratory burst oxidase [EC:1.6.3.- 1.11.1.-]
* Pn31.307            K19466  447.70  611.8  5.6e-184 ATP-dependent RNA helicase DDX59 [EC:3.6.4.13]
* Pn31.310            K15979  165.77 1197.3         0 staphylococcal nuclease domain-containing protein 1
* Pn31.320            K09480  421.83  831.1  4.6e-250 digalactosyldiacylglycerol synthase [EC:2.4.1.241]
* Pn31.322            K04564   38.90  264.9   3.6e-79 superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
* Pn31.323            K03549  190.53  197.2   1.9e-58 KUP system potassium uptake protein
* Pn31.330            K14684  329.87  492.3  8.1e-148 solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41
* Pn31.332            K00660  570.13  866.7  5.6e-261 chalcone synthase [EC:2.3.1.74]
* Pn31.332            K12644  584.87  705.2  7.8e-213 acridone synthase [EC:2.3.1.159]
* Pn31.334            K00660  570.13  883.0  6.6e-266 chalcone synthase [EC:2.3.1.74]
* Pn31.334            K12644  584.87  715.0  8.3e-216 acridone synthase [EC:2.3.1.159]
* Pn31.337            K22651   73.17  113.1   8.5e-33 E3 ubiquitin-protein ligase RNF4 [EC:2.3.2.27]
* Pn31.347            K03327  104.53  516.4  7.2e-155 multidrug resistance protein, MATE family
* Pn31.350            K03327  104.53  517.2  4.2e-155 multidrug resistance protein, MATE family
* Pn31.351            K00232  177.33  689.2  3.9e-207 acyl-CoA oxidase [EC:1.3.3.6]
* Pn31.356            K08869  333.00  344.1  5.4e-103 aarF domain-containing kinase
* Pn31.361            K00235  480.27  516.1  2.4e-155 succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]
* Pn31.361            K00240  122.37  325.3   1.6e-97 succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
* Pn31.362            K07052   32.93   44.0   6.4e-12 CAAX protease family protein
* Pn31.365            K02970   28.13   41.9   4.1e-11 small subunit ribosomal protein S21
* Pn31.366            K06901   98.60  565.1    6e-170 adenine/guanine/hypoxanthine permease
* Pn31.371            K14856  207.93  368.7  2.6e-110 protein SDA1
* Pn31.374            K01728  165.50  446.0  7.9e-134 pectate lyase [EC:4.2.2.2]
* Pn31.378            K11108  211.57  408.2  1.8e-122 RNA 3'-terminal phosphate cyclase-like protein
* Pn31.380            K00660  570.13  866.7  5.6e-261 chalcone synthase [EC:2.3.1.74]
* Pn31.380            K12644  584.87  705.2  7.8e-213 acridone synthase [EC:2.3.1.159]
* Pn31.381            K00660  570.13  881.2  2.3e-265 chalcone synthase [EC:2.3.1.74]
* Pn31.381            K12644  584.87  712.5  4.7e-215 acridone synthase [EC:2.3.1.159]
* Pn31.385            K22651   73.17  110.0   7.4e-32 E3 ubiquitin-protein ligase RNF4 [EC:2.3.2.27]
* Pn31.392            K14569  369.03 1675.2         0 ribosome biogenesis protein BMS1
* Pn31.396            K02536  184.03  265.0   3.7e-79 UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
* Pn31.397            K01765  269.13  696.5  2.6e-209 inositol-1,3,4-trisphosphate 5/6-kinase [EC:2.7.1.159]
* Pn31.404            K11000 1020.53 1958.8         0 callose synthase [EC:2.4.1.-]
* Pn31.410            K01649  440.27  727.6    5e-219 2-isopropylmalate synthase [EC:2.3.3.13]
* Pn31.411            K11131  250.47  838.6  9.7e-253 H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]
* Pn31.412            K07390   88.27  214.7   1.1e-63 monothiol glutaredoxin
* Pn31.415            K13436  411.27  644.0  1.1e-193 pto-interacting protein 1 [EC:2.7.11.1]
* Pn31.421            K14006  352.90 1260.0         0 protein transport protein SEC23
* Pn31.433            K10532  111.70  459.1  1.1e-137 heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]
* Pn31.435            K03115  108.33  379.2    2e-113 casein kinase II subunit beta
* Pn31.438            K10532  111.70  418.8  1.7e-125 heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]
* Pn18.574            K14328   45.63  242.4     4e-72 regulator of nonsense transcripts 3
* Pn18.580            K00430  113.80  414.8    3e-124 peroxidase [EC:1.11.1.7]
* Pn18.581            K03319  505.40  738.3  3.1e-222 divalent anion:Na+ symporter, DASS family
* Pn18.582            K14360   77.97   82.2   1.2e-23 organic solute transporter subunit alpha
* Pn18.586            K00873   50.03   62.3   1.2e-17 pyruvate kinase [EC:2.7.1.40]
