# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn15.1300           K13464   34.33   90.6   7.6e-26 jasmonate ZIM domain-containing protein
* Pn15.1307           K20304   69.70  229.3     3e-68 trafficking protein particle complex subunit 6
* Pn15.1310           K13464   34.33   90.8   6.6e-26 jasmonate ZIM domain-containing protein
* Pn15.1318           K18999  197.23  630.5  1.1e-189 RNA polymerase II C-terminal domain phosphatase-like 3/4 [EC:3.1.3.16]
* Pn15.1323           K11420  328.87  330.0   1.3e-98 [histone H3]-lysine9 N-trimethyltransferase EHMT [EC:2.1.1.355]
* Pn15.1326           K13150   53.50  385.1    3e-115 coilin
* Pn15.1335           K14169  120.33  174.4   1.6e-51 cytoplasmic tRNA 2-thiolation protein 2
* Pn15.1340           K23222   76.03  209.2   4.5e-62 nuclease HARBI1 [EC:3.1.-.-]
* Pn15.1343           K12196  384.33  677.9  4.1e-204 vacuolar protein-sorting-associated protein 4
* Pn15.1344           K11254   52.73  276.0   1.3e-82 histone H4
* Pn15.1347           K11251   45.87  260.5   8.4e-78 histone H2A
* Pn15.1348           K05765   78.07  252.9   8.8e-76 cofilin
* Pn15.1352           K11251   45.87  260.5   8.4e-78 histone H2A
* Pn15.1353           K05765   78.07  255.8   1.2e-76 cofilin
* Pn15.1358           K12881   94.37  217.0     2e-64 THO complex subunit 4
* Pn15.1361           K16298  521.57  793.0  6.8e-239 serine carboxypeptidase-like clade IV [EC:3.4.16.-]
* Pn15.1363           K10575  277.00  339.5  9.5e-102 ubiquitin-conjugating enzyme E2 G1 [EC:2.3.2.23]
* Pn15.1366           K12398  312.30  487.7  1.6e-146 AP-3 complex subunit mu
* Pn15.1366           K20891  187.17  294.1   6.3e-88 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn15.1368           K08332  179.93  192.1   7.3e-57 vacuolar protein 8
* Pn15.1377           K12900  198.20  243.6   1.3e-72 serine/arginine-rich splicing factor 10
* Pn15.1385           K20891  187.17  228.2   6.3e-68 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn15.1388           K08332  179.93  195.5   6.8e-58 vacuolar protein 8
* Pn15.1394           K06133   60.90  170.7     2e-50 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
* Pn15.1396           K12900  198.20  244.6   6.2e-73 serine/arginine-rich splicing factor 10
* Pn15.1402           K14494  256.90  273.4     2e-81 DELLA protein
* Pn15.1407           K11982  136.10  221.8   6.6e-66 E3 ubiquitin-protein ligase RNF115/126 [EC:2.3.2.27]
* Pn15.1408           K17943  119.50  762.5  3.4e-229 pumilio RNA-binding family
* Pn15.1409           K09562  164.47  269.4     3e-80 hsp70-interacting protein
* Pn15.1429           K17867  104.30  138.5   1.4e-40 diphthamide biosynthesis protein 4
* Pn15.1430           K22940   90.60  255.4   3.1e-76 protein YIPF1/2
* Pn15.1433           K02990   24.00   42.7     2e-11 small subunit ribosomal protein S6
* Pn15.1438           K06269  421.93  693.9  8.3e-209 serine/threonine-protein phosphatase PP1 catalytic subunit [EC:3.1.3.16]
* Pn15.1441           K14638  384.90  426.6  7.4e-128 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn15.1442           K07904  357.17  412.3  6.5e-124 Ras-related protein Rab-11A
* Pn15.1452           K05909  434.30  926.1  8.7e-279 laccase [EC:1.10.3.2]
* Pn15.1456           K01962  412.23  636.1  1.8e-191 acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
* Pn15.1458           K12897  127.03  184.7   1.7e-54 transformer-2 protein
* Pn15.1459           K14638  384.90  913.6  4.8e-275 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn15.1460           K05909  434.30  851.9  2.5e-256 laccase [EC:1.10.3.2]
* Pn15.1461           K13463  506.53  901.8  8.8e-272 coronatine-insensitive protein 1
* Pn15.1464           K10956  401.27  819.8  5.5e-247 protein transport protein SEC61 subunit alpha
* Pn15.1466           K03251  178.37  849.6  1.5e-255 translation initiation factor 3 subunit D
* Pn15.1467           K13508  219.03  777.4  3.2e-234 glycerol-3-phosphate acyltransferase [EC:2.3.1.15 2.3.1.198]
* Pn15.1469           K19513   57.03  269.2   3.2e-80 protein CLEC16A
* Pn15.1470           K02941  197.80  611.3  5.8e-184 large subunit ribosomal protein LP0
* Pn15.1471           K25380  234.07  593.3  2.1e-178 zinc metalloprotease EGY, chloroplastic [EC:3.4.24.-]
* Pn15.1471           K08490  119.10  185.4     7e-55 syntaxin 5
* Pn15.1478           K09648  162.20  222.1   3.3e-66 mitochondrial inner membrane protease subunit 2 [EC:3.4.21.-]
* Pn15.1478           K03100  109.87  114.3   3.2e-33 signal peptidase I [EC:3.4.21.89]
* Pn15.1480           K08915  173.27  516.9    7e-156 light-harvesting complex II chlorophyll a/b binding protein 4
* Pn15.1481           K10734   63.70  235.0   4.4e-70 GINS complex subunit 3
* Pn15.1482           K03768  223.00  227.8   6.8e-68 peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
* Pn15.1482           K03767  188.17  220.8   9.1e-66 peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
* Pn15.1482           K01802   89.63   91.7   2.5e-26 peptidylprolyl isomerase [EC:5.2.1.8]
* Pn15.1483           K09422  126.07  159.5   6.3e-47 transcription factor MYB, plant
* Pn15.1489           K13412  534.20  826.3  6.4e-249 calcium-dependent protein kinase [EC:2.7.11.1]
* Pn15.1496           K05752   57.40  129.8   3.4e-38 chromosome 3 open reading frame 10
* Pn15.1497           K05387  482.73  965.3    2e-290 glutamate receptor, ionotropic, plant
* Pn15.1500           K23344   61.70  180.0   2.8e-53 DDRGK domain-containing protein 1
* Pn15.1503           K08770  833.43  835.3  4.9e-251 ubiquitin C
* Pn15.1503           K04551  303.57  377.6  3.3e-113 ubiquitin B
* Pn15.1503           K10632  213.47  219.2   4.8e-65 BRCA1-associated protein [EC:2.3.2.27]
* Pn15.1507           K20115  346.23  586.8  1.1e-176 [pyruvate, phosphate dikinase]-phosphate phosphotransferase / [pyruvate, phosphate dikinase] kinase [EC:2.7.4.27 2.7.11.32]
* Pn15.1507           K09773  260.37  300.7   5.2e-90 [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]
* Pn15.1512           K20867  551.37  795.1  1.5e-239 galacturonosyltransferase 12/13/14/15 [EC:2.4.1.-]
* Pn15.1517           K08901   43.13  213.0   3.7e-63 photosystem II oxygen-evolving enhancer protein 3
* Pn15.1518           K08901   43.13  177.7     2e-52 photosystem II oxygen-evolving enhancer protein 3
* Pn15.1521           K11251   45.87  209.6   2.7e-62 histone H2A
* Pn15.1523           K14494  256.90  325.4   3.8e-97 DELLA protein
* Pn15.1526           K02938  325.37  555.2  2.8e-167 large subunit ribosomal protein L8e
* Pn15.1532           K09422  126.07  277.6   7.8e-83 transcription factor MYB, plant
* Pn15.1537           K13106   64.73  389.9    1e-116 pre-mRNA-splicing factor CWC26
* Pn15.1543           K14855  277.27  763.9  5.9e-230 ribosome assembly protein 4
* Pn15.1543           K16189  316.70  328.0   5.9e-98 phytochrome-interacting factor 4
* Pn15.1547           K03676   76.57  150.3   2.3e-44 glutaredoxin 3
* Pn15.1551           K15210   58.80  365.2  2.5e-109 snRNA-activating protein complex subunit 3
* Pn15.1554           K00469   97.50  373.1  7.3e-112 inositol oxygenase [EC:1.13.99.1]
* Pn15.1557           K00121  624.03  658.3  4.4e-198 S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
* Pn15.1559           K03539   43.10   79.3   1.6e-22 ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]
* Pn15.1562           K02894  182.90  335.8  5.3e-101 large subunit ribosomal protein L23e
* Pn15.1566           K00413   71.03  455.3  7.9e-137 ubiquinol-cytochrome c reductase cytochrome c1 subunit
* Pn15.1570           K14411  286.33  308.4   3.4e-92 RNA-binding protein Musashi
* Pn15.1571           K23460  293.00  506.5  4.3e-152 Rab proteins geranylgeranyltransferase component A
* Pn15.1572           K02902   20.70  123.7   4.6e-36 large subunit ribosomal protein L28
* Pn15.1573           K22762   96.20  291.4   5.3e-87 desumoylating isopeptidase 1 [EC:3.4.-.-]
* Pn15.1575           K00469   97.50  533.6  1.3e-160 inositol oxygenase [EC:1.13.99.1]
* Pn15.1576           K14847   99.90  398.7  8.4e-120 ribosome production factor 2
* Pn15.1576           K02882   74.77  316.6     6e-95 large subunit ribosomal protein L18Ae
* Pn15.1578           K00121  624.03  718.7  2.1e-216 S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
* Pn15.1586           K03539   43.10   78.8   2.3e-22 ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]
* Pn15.1589           K00413   71.03  455.8  5.7e-137 ubiquinol-cytochrome c reductase cytochrome c1 subunit
* Pn15.1594           K14411  286.33  311.2   4.8e-93 RNA-binding protein Musashi
* Pn15.1595           K23460  293.00  298.9     3e-89 Rab proteins geranylgeranyltransferase component A
* Pn15.1596           K02902   20.70  123.6   4.8e-36 large subunit ribosomal protein L28
* Pn15.1597           K22762   96.20  292.6   2.3e-87 desumoylating isopeptidase 1 [EC:3.4.-.-]
* Pn15.1600           K13430  481.77  637.3  7.5e-192 serine/threonine-protein kinase PBS1 [EC:2.7.11.1]
* Pn15.1606           K01900  584.87  667.6  5.5e-201 succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]
* Pn15.1607           K07870  272.53  865.3  1.5e-260 mitochondrial Rho GTPase 1 [EC:3.6.5.-]
* Pn15.1610           K08960  691.83  743.2  7.9e-224 casein kinase 1, epsilon [EC:2.7.11.1]
* Pn15.1613           K10871  195.43  314.8   4.1e-94 RAD51-like protein 3
* Pn15.1614           K09422  126.07  224.6   9.7e-67 transcription factor MYB, plant
* Pn15.1615           K00036  375.37  600.4  2.2e-180 glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
* Pn15.1615           K03593  113.43  261.3   9.8e-78 ATP-binding protein involved in chromosome partitioning
* Pn15.1617           K24917  225.83  279.9   1.7e-83 amino acid permease
* Pn15.1618           K09710  111.80  115.5     8e-34 ribosome-associated protein
* Pn15.1619           K09775   82.20  265.2   2.4e-79 uncharacterized protein
* Pn15.1623           K01904  559.03  570.3  3.5e-171 4-coumarate--CoA ligase [EC:6.2.1.12]
* Pn15.1624           K00454 1167.83 1334.6         0 lipoxygenase [EC:1.13.11.12]
* Pn15.1634           K16223  302.57  382.6  9.7e-115 protein FLOWERING LOCUS T
* Pn15.1635           K13436  411.27  723.7  8.1e-218 pto-interacting protein 1 [EC:2.7.11.1]
* Pn15.1637           K11968  409.73  570.3  2.2e-171 ariadne-1 [EC:2.3.2.31]
* Pn15.1638           K08150  524.07  720.4  7.7e-217 MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13
* Pn15.1639           K06172   81.13  191.0   1.1e-56 gamma-secretase subunit APH-1
* Pn15.1640           K13448  141.30  208.8   5.6e-62 calcium-binding protein CML
* Pn15.1645           K13212  152.23  152.6   6.3e-45 RNA-binding protein Luc7-like 2
* Pn15.1647           K23570   78.67  149.6   7.2e-44 ER membrane protein complex subunit 10
* Pn15.1648           K02258   69.20  107.0   5.2e-31 cytochrome c oxidase assembly protein subunit 11
* Pn15.1649           K11650  359.87  548.6  1.3e-164 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D
* Pn15.1652           K15365   55.00   59.8     1e-16 RecQ-mediated genome instability protein 2
* Pn15.1654           K21737  725.53  782.4  1.5e-235 acyl-lipid Delta6-acetylenase / acyl-lipid (9-3)-desaturase [EC:1.14.19.38 1.14.19.47]
* Pn15.1655           K15382   59.63  277.7   5.5e-83 solute carrier family 50 (sugar transporter)
* Pn15.1657           K14299  252.03  265.5     6e-79 nucleoporin SEH1
* Pn15.1658           K08237  647.43  757.0  1.5e-227 hydroquinone glucosyltransferase [EC:2.4.1.218]
* Pn15.1661           K15119  211.83  365.9  1.8e-109 solute carrier family 25, member 39/40
* Pn15.1665           K15272  237.53  291.3   4.1e-87 solute carrier family 35 (UDP-sugar transporter), member A1/2/3
* Pn15.1675           K00873   50.03  603.2  1.9e-181 pyruvate kinase [EC:2.7.1.40]
* Pn15.1678           K14948  583.13  659.5    3e-198 polypyrimidine tract-binding protein 2
* Pn15.1681           K02109   45.07  132.0   1.5e-38 F-type H+-transporting ATPase subunit b
* Pn15.1682           K17679  460.77  675.4  4.1e-203 ATP-dependent RNA helicase MSS116, mitochondrial [EC:3.6.4.13]
* Pn15.1683           K17506  309.43  456.2  5.4e-137 protein phosphatase 1L [EC:3.1.3.16]
* Pn15.1684           K14497  293.03  428.9    1e-128 protein phosphatase 2C [EC:3.1.3.16]
* Pn15.1688           K12827   89.93  636.4  3.1e-191 splicing factor 3A subunit 3
* Pn15.1692           K03539   43.10   56.9     1e-15 ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]
* Pn15.1696           K06268  134.33  315.1   2.6e-94 serine/threonine-protein phosphatase 2B regulatory subunit
* Pn15.1699           K02911   21.47   88.8   2.4e-25 large subunit ribosomal protein L32
* Pn15.1700           K09775   82.20  222.7   2.3e-66 uncharacterized protein
* Pn15.1705           K09286   88.90  140.7   2.9e-41 EREBP-like factor
* Pn15.1715           K16223  302.57  382.6  9.7e-115 protein FLOWERING LOCUS T
* Pn15.1717           K11968  409.73  570.3  2.4e-171 ariadne-1 [EC:2.3.2.31]
* Pn15.1718           K08150  524.07  720.9  5.1e-217 MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13
* Pn15.1719           K06172   81.13  197.8     1e-58 gamma-secretase subunit APH-1
* Pn15.1720           K13448  141.30  208.1   8.8e-62 calcium-binding protein CML
* Pn15.1721           K12826  104.80  410.2  6.9e-123 splicing factor 3A subunit 2
* Pn15.1727           K13212  152.23  152.5   6.4e-45 RNA-binding protein Luc7-like 2
* Pn15.1728           K23570   78.67  150.0   5.4e-44 ER membrane protein complex subunit 10
* Pn15.1729           K20557  124.67  189.1   6.9e-56 transcription factor VIP1
* Pn15.1730           K02258   69.20  108.4     2e-31 cytochrome c oxidase assembly protein subunit 11
* Pn15.1734           K15365   55.00   59.9   9.8e-17 RecQ-mediated genome instability protein 2
* Pn15.1736           K21737  725.53  778.6  2.1e-234 acyl-lipid Delta6-acetylenase / acyl-lipid (9-3)-desaturase [EC:1.14.19.38 1.14.19.47]
* Pn15.1737           K15382   59.63  277.7   5.5e-83 solute carrier family 50 (sugar transporter)
* Pn15.1739           K14299  252.03  264.7     1e-78 nucleoporin SEH1
* Pn15.1740           K08237  647.43  757.0  1.5e-227 hydroquinone glucosyltransferase [EC:2.4.1.218]
* Pn15.1744           K15119  211.83  393.4  8.6e-118 solute carrier family 25, member 39/40
* Pn15.1748           K15272  237.53  291.3   4.1e-87 solute carrier family 35 (UDP-sugar transporter), member A1/2/3
* Pn15.1755           K00873   50.03  603.7  1.3e-181 pyruvate kinase [EC:2.7.1.40]
* Pn15.1756           K14948  583.13  656.5  2.4e-197 polypyrimidine tract-binding protein 2
* Pn15.1759           K02109   45.07  132.0   1.5e-38 F-type H+-transporting ATPase subunit b
* Pn15.1760           K17679  460.77  677.1  1.3e-203 ATP-dependent RNA helicase MSS116, mitochondrial [EC:3.6.4.13]
* Pn15.1761           K17506  309.43  461.1  1.7e-138 protein phosphatase 1L [EC:3.1.3.16]
* Pn15.1762           K14497  293.03  429.1  9.3e-129 protein phosphatase 2C [EC:3.1.3.16]
* Pn15.1766           K12827   89.93  641.4    9e-193 splicing factor 3A subunit 3
* Pn15.1770           K03539   43.10   56.9     1e-15 ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]
* Pn15.1774           K06268  134.33  319.6   1.1e-95 serine/threonine-protein phosphatase 2B regulatory subunit
* Pn15.1777           K02911   21.47   88.5     3e-25 large subunit ribosomal protein L32
* Pn15.1778           K09775   82.20  222.2   3.1e-66 uncharacterized protein
* Pn15.1782           K09286   88.90  142.0   1.1e-41 EREBP-like factor
* Pn15.1784           K17606   75.53  285.5   3.9e-85 immunoglobulin-binding protein 1
* Pn15.1791           K17604  118.80  157.2   1.6e-46 zinc finger SWIM domain-containing protein 3
* Pn15.1792           K16904   97.60  243.1   1.2e-72 dCTP diphosphatase [EC:3.6.1.12]
* Pn15.1795           K00472  165.33  280.6   1.3e-83 prolyl 4-hydroxylase [EC:1.14.11.2]
* Pn15.1798           K05275  257.03  302.7   2.3e-90 pyridoxine 4-dehydrogenase [EC:1.1.1.65]
* Pn15.1800           K05275  257.03  303.6   1.3e-90 pyridoxine 4-dehydrogenase [EC:1.1.1.65]
* Pn15.1803           K05275  257.03  302.6   2.5e-90 pyridoxine 4-dehydrogenase [EC:1.1.1.65]
* Pn15.1813           K04551  303.57  351.5  2.6e-105 ubiquitin B
* Pn15.1814           K20223  944.60 1375.7         0 importin-7
* Pn15.1815           K03671  107.90  111.6   2.2e-32 thioredoxin 1
* Pn15.1821           K04750   53.73   65.5   2.1e-18 PhnB protein
* Pn15.1824           K08286  386.33  440.9  1.9e-132 protein-serine/threonine kinase [EC:2.7.11.-]
* Pn15.1825           K00737   74.40  334.5  4.6e-100 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]
* Pn15.1826           K13691  682.97  733.8    1e-220 pathogen-inducible salicylic acid glucosyltransferase [EC:2.4.1.-]
* Pn15.1827           K17604  118.80  158.0   9.2e-47 zinc finger SWIM domain-containing protein 3
* Pn15.1828           K16904   97.60  243.2   1.1e-72 dCTP diphosphatase [EC:3.6.1.12]
* Pn15.1829           K00472  165.33  278.7   4.9e-83 prolyl 4-hydroxylase [EC:1.14.11.2]
* Pn15.1832           K05275  257.03  302.6   2.6e-90 pyridoxine 4-dehydrogenase [EC:1.1.1.65]
* Pn15.1835           K05275  257.03  303.6   1.3e-90 pyridoxine 4-dehydrogenase [EC:1.1.1.65]
* Pn15.1837           K05275  257.03  304.7   5.8e-91 pyridoxine 4-dehydrogenase [EC:1.1.1.65]
* Pn15.1847           K04551  303.57  353.6  6.2e-106 ubiquitin B
* Pn15.1848           K20223  944.60 1373.5         0 importin-7
* Pn15.1856           K04750   53.73   65.5   2.1e-18 PhnB protein
* Pn15.1857           K22547  187.13  204.3   6.5e-61 arsenate reductase [EC:1.20.4.1]
* Pn15.1860           K08286  386.33  440.8    2e-132 protein-serine/threonine kinase [EC:2.7.11.-]
* Pn15.1862           K18172   41.37   92.7   1.3e-26 COX assembly mitochondrial protein 2
* Pn15.1864           K00737   74.40  332.5   1.8e-99 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]
* Pn15.1865           K13691  682.97  735.1    4e-221 pathogen-inducible salicylic acid glucosyltransferase [EC:2.4.1.-]
* Pn15.1871           K01807   49.57  195.4   6.8e-58 ribose 5-phosphate isomerase A [EC:5.3.1.6]
* Pn15.1872           K01728  165.50  456.4  5.6e-137 pectate lyase [EC:4.2.2.2]
* Pn15.1873           K18584  342.37  703.4  7.4e-212 actin-related protein 3
* Pn15.1877           K01076  183.63  504.5  1.1e-151 abhydrolase domain-containing protein 17 [EC:3.1.2.22]
* Pn15.1878           K05658  913.93 1649.3         0 ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]
* Pn15.1892           K15901   62.10  186.7   2.2e-55 EKC/KEOPS complex subunit TPRKB/CGI121
* Pn15.1893           K01115  109.87  562.9  6.8e-169 phospholipase D1/2 [EC:3.1.4.4]
* Pn15.1894           K15360   34.87  103.4   4.1e-30 centromere protein X
* Pn15.1899           K00573   82.23  106.5   7.8e-31 protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
* Pn15.1902           K10400  593.10  899.3  2.8e-270 kinesin family member 15
* Pn15.1911           K12818 1108.53 1499.3         0 ATP-dependent RNA helicase DHX8/PRP22 [EC:3.6.4.13]
* Pn15.1915           K23541   34.90   41.1   4.5e-11 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn15.1920           K04681  583.53  845.8  2.3e-254 retinoblastoma-like protein 1
* Pn15.1928           K13433  214.70  236.6   1.2e-70 pathogenesis-related genes transcriptional activator PTI5
* Pn15.1928           K09286   88.90  154.8   1.5e-45 EREBP-like factor
* Pn15.1931           K11253  216.07  377.5  5.6e-113 histone H3
* Pn15.1931           K11495  210.73  212.3   3.6e-63 histone H3-like centromeric protein A
* Pn15.1932           K07904  357.17  426.2  3.8e-128 Ras-related protein Rab-11A
* Pn15.1934           K19041  124.13  127.8   2.8e-37 E3 ubiquitin-protein ligase RNF38/44 [EC:2.3.2.27]
* Pn15.1935           K05387  482.73  666.7  2.9e-200 glutamate receptor, ionotropic, plant
* Pn15.1939           K17879  162.43  303.2   9.9e-91 peroxisomal coenzyme A diphosphatase NUDT7 [EC:3.6.1.-]
* Pn15.1940           K01568  656.37  951.2  2.8e-286 pyruvate decarboxylase [EC:4.1.1.1]
* Pn15.1947           K23877  183.47  214.2   1.4e-63 xyloglucan O-acetyltransferase
* Pn15.1950           K03152  136.37  285.7   1.6e-85 protein deglycase [EC:3.5.1.124]
* Pn15.1952           K00053  198.43  496.2  6.7e-149 ketol-acid reductoisomerase [EC:1.1.1.86]
* Pn15.1954           K16223  302.57  317.1   7.9e-95 protein FLOWERING LOCUS T
* Pn15.1955           K23978   96.53  325.8   1.7e-97 isoamyl acetate esterase [EC:3.1.1.112]
* Pn15.1962           K07517  161.80  313.8   4.7e-94 Delta3-Delta2-enoyl-CoA isomerase [EC:5.3.3.8]
* Pn15.1967           K01166   76.80  134.9   2.1e-39 ribonuclease T2 [EC:4.6.1.19]
* Pn15.1972           K16055  763.23 1097.1         0 trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]
* Pn15.1982           K11252   31.47  267.3   5.5e-80 histone H2B
* Pn15.1984           K12450  544.10  811.6  2.2e-244 UDP-glucose 4,6-dehydratase [EC:4.2.1.76]
* Pn15.1990           K16054  433.60  984.8  9.9e-297 methylthioribulose 1-phosphate dehydratase / enolase-phosphatase E1 [EC:4.2.1.109 3.1.3.77]
* Pn15.1990           K09880  111.37  342.1    3e-102 enolase-phosphatase E1 [EC:3.1.3.77]
* Pn15.1990           K08964  130.27  312.3   2.5e-93 methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]
* Pn15.1997           K20891  187.17  570.8  7.3e-172 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn15.2000           K08819  497.77  585.8  3.6e-176 cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23]
* Pn15.2001           K02888   25.77  178.6   5.6e-53 large subunit ribosomal protein L21
* Pn15.2008           K06692  115.70  414.3    3e-124 26S proteasome non-ATPase regulatory subunit 5
* Pn15.2010           K03135   53.07  211.0   1.2e-62 transcription initiation factor TFIID subunit 11
* Pn15.2011           K20102  129.10  203.6   3.8e-60 YTH domain-containing family protein
* Pn15.2025           K02889   50.80  301.6   2.3e-90 large subunit ribosomal protein L21e
* Pn15.2026           K02970   28.13   54.2   6.8e-15 small subunit ribosomal protein S21
* Pn15.2029           K10862  174.67  213.6   2.1e-63 tyrosyl-DNA phosphodiesterase 1 [EC:3.1.4.-]
* Pn15.2032           K19042   70.00  248.5   5.7e-74 E3 ubiquitin-protein ligase BOI and related proteins [EC:2.3.2.27]
* Pn15.2044           K00591  340.60  365.2  1.3e-109 polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64]
* Pn15.2045           K08341  145.50  254.6   3.4e-76 GABA(A) receptor-associated protein
* Pn15.2049           K07200   80.60  213.0   2.7e-63 5'-AMP-activated protein kinase, regulatory gamma subunit
* Pn15.2053           K14852   45.87  331.2   3.5e-99 regulator of ribosome biosynthesis
* Pn15.2062           K20352  167.97  280.6   1.2e-83 p24 family protein delta-1
* Pn15.2068           K11252   31.47  249.5   1.5e-74 histone H2B
* Pn15.2072           K13456   42.17   71.8   3.5e-20 RPM1-interacting protein 4
* Pn15.2075           K22683  387.33  618.9  3.3e-186 aspartyl protease family protein [EC:3.4.23.-]
* Pn15.2083           K00591  340.60  365.6  9.9e-110 polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64]
* Pn15.2084           K08341  145.50  272.8   9.7e-82 GABA(A) receptor-associated protein
* Pn15.2088           K07200   80.60  217.3   1.3e-64 5'-AMP-activated protein kinase, regulatory gamma subunit
* Pn15.2092           K14852   45.87  335.5  1.8e-100 regulator of ribosome biosynthesis
* Pn15.2094           K22651   73.17  106.6   8.1e-31 E3 ubiquitin-protein ligase RNF4 [EC:2.3.2.27]
* Pn15.2099           K20352  167.97  248.6   6.2e-74 p24 family protein delta-1
* Pn15.2115           K20352  167.97  248.6   6.2e-74 p24 family protein delta-1
* Pn15.2126           K22683  387.33  618.5  4.4e-186 aspartyl protease family protein [EC:3.4.23.-]
* Pn15.2133           K04565   83.20  249.0   1.9e-74 superoxide dismutase, Cu-Zn family [EC:1.15.1.1]
* Pn15.2134           K17545  355.80 1265.9         0 serine/threonine-protein kinase ULK4 [EC:2.7.11.1]
* Pn15.2143           K10689  177.07  266.2   1.1e-79 peroxin-4 [EC:2.3.2.23]
* Pn15.2144           K10144  308.13  370.8    3e-111 RING finger and CHY zinc finger domain-containing protein 1 [EC:2.3.2.27]
* Pn15.2147           K03676   76.57  109.3   8.8e-32 glutaredoxin 3
* Pn15.2148           K03676   76.57  106.3     7e-31 glutaredoxin 3
* Pn15.2149           K03676   76.57  106.2   7.5e-31 glutaredoxin 3
* Pn15.2150           K03354  230.83  734.5  3.7e-221 anaphase-promoting complex subunit 7
* Pn15.2158           K13464   34.33  124.6   3.2e-36 jasmonate ZIM domain-containing protein
* Pn15.2160           K16281  117.70  163.5   4.2e-48 RING-H2 zinc finger protein RHA1
* Pn15.2164           K12858  537.93 1030.6         0 ATP-dependent RNA helicase DDX23/PRP28 [EC:3.6.4.13]
* Pn15.2165           K09422  126.07  259.2   3.1e-77 transcription factor MYB, plant
* Pn15.2168           K13464   34.33  120.2   7.1e-35 jasmonate ZIM domain-containing protein
* Pn15.2169           K09560  117.23  345.9  1.5e-103 suppressor of tumorigenicity protein 13
* Pn15.2169           K03671  107.90  136.2   6.6e-40 thioredoxin 1
* Pn15.2170           K02885   65.43  406.5  7.6e-122 large subunit ribosomal protein L19e
* Pn15.2174           K06688  188.60  289.7   1.2e-86 ubiquitin-conjugating enzyme E2 C [EC:2.3.2.23]
* Pn15.2175           K14332  112.93  239.0   7.5e-72 photosystem I subunit PsaO
* Pn15.2176           K01285  587.63  770.9  6.7e-232 lysosomal Pro-X carboxypeptidase [EC:3.4.16.2]
* Pn15.2179           K11718  168.57  999.8  1.4e-300 UDP-glucose:glycoprotein glucosyltransferase [EC:2.4.1.-]
* Pn15.2181           K11718  168.57  365.2  4.1e-109 UDP-glucose:glycoprotein glucosyltransferase [EC:2.4.1.-]
* Pn15.2187           K11664   72.23  290.8   1.1e-86 vacuolar protein sorting-associated protein 72
* Pn15.2188           K12655  211.97  464.2  4.6e-139 OTU domain-containing protein 5 [EC:3.4.19.12]
* Pn15.2194           K23541   34.90   37.1   7.2e-10 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn15.2197           K14488   34.97  101.0   5.1e-29 SAUR family protein
* Pn15.2198           K08511  264.13  357.9  1.6e-107 vesicle-associated membrane protein 72
