# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn1.1228            K14488   34.97  113.3   9.2e-33 SAUR family protein
* Pn1.1208            K08341  145.50  245.6   1.9e-73 GABA(A) receptor-associated protein
* Pn1.1197            K13337   60.43  166.7   4.5e-49 peroxin-19
* Pn1.1161            K06934   42.20   44.1   6.4e-12 uncharacterized protein
* Pn1.1156            K08850  514.43  524.8  5.8e-158 aurora kinase, other [EC:2.7.11.1]
* Pn1.1153            K01772   52.43  447.2  2.8e-134 protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]
* Pn1.1140            K22374  530.17  560.6    1e-168 3''-deamino-3''-oxonicotianamine reductase [EC:1.1.1.285]
* Pn1.1139            K22374  530.17  558.6  4.1e-168 3''-deamino-3''-oxonicotianamine reductase [EC:1.1.1.285]
* Pn1.1135            K01179   21.90   98.9   1.6e-28 endoglucanase [EC:3.2.1.4]
* Pn1.1135            K01051   76.27   92.1   1.2e-26 pectinesterase [EC:3.1.1.11]
* Pn1.1134            K00737   74.40   79.1   1.3e-22 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]
* Pn1.1114            K19044  288.83  740.5  4.6e-223 E3 ubiquitin-protein ligase XBAT32/33 [EC:2.3.2.27]
* Pn1.1112            K09419  215.40  261.1   7.3e-78 heat shock transcription factor, other eukaryote
* Pn1.1109            K01358   53.23   63.2   1.1e-17 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
* Pn1.1106            K01179   21.90   64.6   3.9e-18 endoglucanase [EC:3.2.1.4]
* Pn1.1088            K17879  162.43  164.1   2.1e-48 peroxisomal coenzyme A diphosphatase NUDT7 [EC:3.6.1.-]
* Pn1.1082            K14494  256.90  334.8  5.5e-100 DELLA protein
* Pn34.16             K01623   46.60   68.5   2.3e-19 fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
* Pn34.11             K13111  237.27  957.9  1.2e-288 WD40 repeat-containing protein SMU1
* Pn34.6              K09286   88.90  120.1   5.5e-35 EREBP-like factor
* Pn34.50             K09338   75.40  141.1   2.2e-41 homeobox-leucine zipper protein
* Pn34.40             K16221  107.23  147.7   3.6e-43 transcription factor TCP21 (protein CCA1 HIKING EXPEDITION)
* Pn34.32             K01623   46.60   68.5   2.3e-19 fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
* Pn1.1520            K22530  327.23  543.6  2.2e-163 ATPase family AAA domain-containing protein 1 [EC:3.6.1.-]
* Pn1.1527            K19861  448.70  509.9  3.3e-153 benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]
* Pn1.1528            K19861  448.70  561.2  9.2e-169 benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]
* Pn1.1535            K24175  238.87  632.2  3.9e-190 MFS transporter, MFS domain-containing protein family, molybdate-anion transporter
* Pn1.1539            K08332  179.93  196.1   4.5e-58 vacuolar protein 8
* Pn1.1562            K16221  107.23  147.8   3.4e-43 transcription factor TCP21 (protein CCA1 HIKING EXPEDITION)
* Pn1.1574            K11866  386.27  420.4  8.8e-126 STAM-binding protein [EC:3.4.19.12]
* Pn1.1582            K16276  598.27  792.2  4.4e-238 zinc finger protein-like protein
* Pn1.1612            K09287   85.60  432.2  8.1e-130 RAV-like factor
* Pn1.1614            K09422  126.07  135.1   1.6e-39 transcription factor MYB, plant
* Pn1.1622            K01728  165.50  177.6   1.8e-52 pectate lyase [EC:4.2.2.2]
* Pn1.1630            K24917  225.83  343.9  7.5e-103 amino acid permease
* Pn1.1631            K24917  225.83  306.2   1.9e-91 amino acid permease
* Pn1.1637            K14753  172.13  566.0  3.6e-170 guanine nucleotide-binding protein subunit beta-2-like 1 protein
* Pn1.1646            K20891  187.17  311.5   3.4e-93 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn1.1648            K09571  233.67  517.4  2.4e-155 FK506-binding protein 4/5 [EC:5.2.1.8]
* Pn1.1649            K04125  280.67  538.9  6.6e-162 gibberellin 2beta-dioxygenase [EC:1.14.11.13]
* Pn1.1652            K06627  346.73  485.1  1.1e-145 cyclin-A
* Pn1.1670            K02540  705.50 1247.5         0 DNA replication licensing factor MCM2 [EC:5.6.2.3]
* Pn1.1676            K03723  515.87  765.1  7.9e-230 transcription-repair coupling factor (superfamily II helicase) [EC:5.6.2.4]
* Pn1.1678            K20181  129.07  346.3  1.8e-103 vacuolar protein sorting-associated protein 18
* Pn1.1682            K02978   29.03  186.5   1.9e-55 small subunit ribosomal protein S27e
* Pn1.1698            K11092  110.07  391.8  1.5e-117 U2 small nuclear ribonucleoprotein A'
* Pn1.1704            K13210  160.53  226.1   5.4e-67 far upstream element-binding protein
* Pn1.1707            K13210  160.53  258.9   6.1e-77 far upstream element-binding protein
* Pn1.1709            K21867  380.03  619.8    3e-186 potassium channel
* Pn1.1710            K04798   50.90   99.7   8.1e-29 prefoldin beta subunit
* Pn1.1716            K12450  544.10 1283.7         0 UDP-glucose 4,6-dehydratase [EC:4.2.1.76]
* Pn1.1716            K01710  490.53  493.2  4.8e-148 dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
* Pn1.1717            K03809   59.60  359.9  5.2e-108 NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
* Pn1.1724            K14503  159.77  294.8   4.3e-88 brassinosteroid resistant 1/2
* Pn1.1726            K09419  215.40  316.1   1.4e-94 heat shock transcription factor, other eukaryote
* Pn1.1732            K10949   66.53  220.6   1.5e-65 ER lumen protein retaining receptor
* Pn1.1739            K00430  113.80  528.4  1.2e-158 peroxidase [EC:1.11.1.7]
* Pn1.1741            K02863   88.67  257.6     7e-77 large subunit ribosomal protein L1
* Pn1.1743            K14496  127.87  313.4   1.1e-93 abscisic acid receptor PYR/PYL family
* Pn1.1745            K14496  127.87  135.4   1.3e-39 abscisic acid receptor PYR/PYL family
* Pn1.1747            K14400  180.70  266.0   2.3e-79 pre-mRNA cleavage complex 2 protein Pcf11
* Pn1.1753            K06630  424.23  449.4    3e-135 14-3-3 protein epsilon
* Pn1.1756            K10580  210.90  279.6   1.1e-83 ubiquitin-conjugating enzyme E2 N [EC:2.3.2.23]
* Pn1.1762            K19747  306.90  340.4  6.3e-102 BAHD acyltransferase [EC:2.3.1.-]
* Pn1.1779            K17879  162.43  277.8   5.4e-83 peroxisomal coenzyme A diphosphatase NUDT7 [EC:3.6.1.-]
* Pn1.1798            K00451   46.27  704.2  6.7e-212 homogentisate 1,2-dioxygenase [EC:1.13.11.5]
* Pn1.1800            K07560   36.20  240.2   1.2e-71 D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
* Pn1.1806            K14486  150.40  510.2    5e-153 auxin response factor
* Pn1.1808            K09338   75.40  113.0     8e-33 homeobox-leucine zipper protein
* Pn1.1811            K00924  377.63  423.0    1e-126 kinase [EC:2.7.1.-]
* Pn1.1813            K04681  583.53  774.6  7.8e-233 retinoblastoma-like protein 1
* Pn1.1815            K09510  461.87  517.7    1e-155 DnaJ homolog subfamily B member 4
* Pn1.1819            K12857  268.73  630.0  1.2e-189 Prp8 binding protein
* Pn1.1819            K14961  125.27  126.5   4.5e-37 COMPASS component SWD1
* Pn1.1823            K06110  545.07  803.6  9.3e-242 exocyst complex component 3
* Pn1.1827            K01177  358.13  566.8  2.3e-170 beta-amylase [EC:3.2.1.2]
* Pn1.1828            K14293  244.60 1256.2         0 importin subunit beta-1
* Pn1.1830            K14293  244.60 1247.9         0 importin subunit beta-1
* Pn1.1831            K02912   69.47  247.5   4.4e-74 large subunit ribosomal protein L32e
* Pn1.1832            K14638  384.90  427.4  4.2e-128 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn1.1850            K20887  925.57  954.5  1.2e-287 xyloglucan glycosyltransferase 4 [EC:2.4.1.-]
* Pn1.1861            K16280  200.50  507.1  1.6e-152 E3 ubiquitin-protein ligase RGLG [EC:2.3.2.27]
* Pn1.1871            K00671  234.67  755.7  2.2e-227 glycylpeptide N-tetradecanoyltransferase [EC:2.3.1.97]
* Pn1.1871            K00573   82.23  253.7   1.4e-75 protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
* Pn1.1876            K07126   59.67  150.0   4.9e-44 uncharacterized protein
* Pn1.1880            K00276  550.30  665.3  7.8e-200 primary-amine oxidase [EC:1.4.3.21]
* Pn1.1886            K03327  104.53  456.6  8.4e-137 multidrug resistance protein, MATE family
* Pn1.1890            K03037  245.13  320.1     1e-95 26S proteasome regulatory subunit N7
* Pn1.1892            K11137  138.83  340.9  9.3e-102 telomere length regulation protein
* Pn1.1900            K10251  259.40  431.6  1.3e-129 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.62 1.1.1.330]
* Pn1.1901            K00006  324.27  602.8  2.6e-181 glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]
* Pn1.1904            K16865  136.47  305.8   2.1e-91 programmed cell death protein 4
* Pn1.1906            K18835  498.17  744.1  1.2e-223 WRKY transcription factor 2
* Pn1.1918            K00521  237.00  561.0  2.1e-168 ferric-chelate reductase [EC:1.16.1.7]
* Pn1.1919            K03111   23.27   45.4   3.5e-12 single-strand DNA-binding protein
* Pn1.1920            K09286   88.90  155.4   9.1e-46 EREBP-like factor
* Pn1.1925            K10251  259.40  430.2  3.4e-129 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.62 1.1.1.330]
* Pn1.1926            K00006  324.27  602.4  3.5e-181 glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]
* Pn1.1929            K01376  292.10  306.6   1.9e-91 Ufm1-specific protease 2 [EC:3.4.22.-]
* Pn1.1930            K16865  136.47  305.3     3e-91 programmed cell death protein 4
* Pn1.1930            K02723   29.37  259.3   8.3e-78 photosystem II PsbY protein
* Pn1.1931            K18835  498.17  742.3  4.2e-223 WRKY transcription factor 2
* Pn1.1939            K00737   74.40  341.8  2.8e-102 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]
* Pn1.1944            K00521  237.00  555.6  8.7e-167 ferric-chelate reductase [EC:1.16.1.7]
* Pn1.1946            K09286   88.90  153.6   3.4e-45 EREBP-like factor
* Pn1.1950            K12462   48.97  285.8   1.6e-85 Rho GDP-dissociation inhibitor
* Pn1.1952            K23490  123.60  176.0   4.4e-52 cytochrome b5
* Pn1.1955            K16296  435.03  621.3  9.1e-187 serine carboxypeptidase-like clade I [EC:3.4.16.-]
* Pn1.1956            K22644  109.00  154.2   2.3e-45 voltage-gated hydrogen channel 1
* Pn1.1975            K01051   76.27  486.4  3.9e-146 pectinesterase [EC:3.1.1.11]
* Pn1.1981            K00635  116.00  143.8   3.3e-42 diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]
* Pn1.1983            K00026  509.90  607.4  1.7e-182 malate dehydrogenase [EC:1.1.1.37]
* Pn1.1985            K11979   75.33  401.2  2.9e-120 E3 ubiquitin-protein ligase UBR7 [EC:2.3.2.27]
* Pn1.1987            K01179   21.90  326.8   1.9e-97 endoglucanase [EC:3.2.1.4]
* Pn1.1988            K09286   88.90  148.0   1.7e-43 EREBP-like factor
* Pn1.1990            K14496  127.87  336.3  1.1e-100 abscisic acid receptor PYR/PYL family
* Pn1.1995            K17525  114.10  144.4   1.9e-42 chitinase domain-containing protein 1
* Pn1.2009            K05666 1813.13 2015.6         0 ATP-binding cassette, subfamily C (CFTR/MRP), member 2
* Pn1.2010            K02150   89.03  362.7  1.2e-108 V-type H+-transporting ATPase subunit E
* Pn1.2011            K13434  185.97  214.4   1.1e-63 pathogenesis-related genes transcriptional activator PTI6
* Pn1.2011            K09286   88.90  147.2     3e-43 EREBP-like factor
* Pn1.2015            K08176  334.53  515.8  7.7e-155 MFS transporter, PHS family, inorganic phosphate transporter
* Pn1.2021            K09273  137.13  230.7   1.6e-68 upstream-binding transcription factor
* Pn1.2032            K01069  153.40  241.9   5.6e-72 hydroxyacylglutathione hydrolase [EC:3.1.2.6]
* Pn1.2033            K23558  390.63  532.6  4.5e-160 plant 3beta-hydroxysteroid-4alpha-carboxylate 3-dehydrogenase [EC:1.1.1.418]
* Pn1.2042            K14486  150.40  187.4     2e-55 auxin response factor
* Pn1.2047            K12828  345.47 2398.1         0 splicing factor 3B subunit 1
* Pn1.2054            K01012  166.40  538.8  5.6e-162 biotin synthase [EC:2.8.1.6]
* Pn1.2061            K23558  390.63  535.8  4.8e-161 plant 3beta-hydroxysteroid-4alpha-carboxylate 3-dehydrogenase [EC:1.1.1.418]
* Pn1.2074            K12828  345.47 2398.3         0 splicing factor 3B subunit 1
* Pn1.2080            K01012  166.40  538.8  5.6e-162 biotin synthase [EC:2.8.1.6]
* Pn1.2085            K09285  278.43  373.1    9e-112 AP2-like factor, ANT lineage
* Pn1.2089            K09285  278.43  333.5  9.6e-100 AP2-like factor, ANT lineage
* Pn1.2095            K20860  123.40  224.3   9.1e-67 FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]
* Pn1.2106            K00059  268.93  363.4  6.5e-109 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
* Pn1.2106            K11049  223.87  228.8   2.5e-68 CylG protein
* Pn1.2107            K13179  578.57  783.4    1e-235 ATP-dependent RNA helicase DDX18/HAS1 [EC:3.6.4.13]
* Pn1.2132            K02717   67.70  154.4   2.1e-45 photosystem II oxygen-evolving enhancer protein 2
* Pn1.2158            K02717   67.70  132.5   9.4e-39 photosystem II oxygen-evolving enhancer protein 2
* Pn1.2163            K12859   70.97  242.3     2e-72 U5 snRNP protein, DIM1 family
* Pn1.2171            K05350  579.93  707.8  6.1e-213 beta-glucosidase [EC:3.2.1.21]
* Pn1.2171            K13430  481.77  586.5  1.9e-176 serine/threonine-protein kinase PBS1 [EC:2.7.11.1]
* Pn1.2172            K08511  264.13  370.4  2.4e-111 vesicle-associated membrane protein 72
* Pn1.2173            K08238  316.33  634.0  5.4e-191 xyloglucan 6-xylosyltransferase [EC:2.4.2.39]
* Pn1.2175            K08238  316.33  672.3  1.3e-202 xyloglucan 6-xylosyltransferase [EC:2.4.2.39]
* Pn1.2177            K08238  316.33  680.7  3.6e-205 xyloglucan 6-xylosyltransferase [EC:2.4.2.39]
* Pn1.2179            K15397  182.80  406.1  1.1e-121 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn1.2182            K01725   85.53  170.6   1.4e-50 cyanate lyase [EC:4.2.1.104]
* Pn1.2183            K10683  165.67  201.9   9.4e-60 BRCA1-associated RING domain protein 1
* Pn1.2184            K14638  384.90  790.8  6.2e-238 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn1.2185            K00574  138.33  198.7   6.8e-59 cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
* Pn1.2188            K08902   77.87  205.7   1.7e-61 photosystem II Psb27 protein
* Pn1.2199            K03809   59.60  362.5    8e-109 NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
* Pn1.2202            K23314  103.87  240.4   1.6e-71 telomerase Cajal body protein 1
* Pn1.2203            K02962   26.17  241.8   1.3e-72 small subunit ribosomal protein S17e
* Pn1.2206            K20781  164.63  180.4   2.9e-53 peptidyl serine alpha-galactosyltransferase [EC:2.4.1.-]
* Pn1.2207            K19371  126.67  328.5   2.7e-98 DnaJ homolog subfamily C member 25
* Pn1.2208            K04125  280.67  301.9   4.5e-90 gibberellin 2beta-dioxygenase [EC:1.14.11.13]
* Pn1.2218            K11251   45.87  259.7   1.5e-77 histone H2A
* Pn1.2220            K08695  444.53  533.8  3.6e-160 anthocyanidin reductase [EC:1.3.1.77]
* Pn1.2227            K09338   75.40  149.0   9.1e-44 homeobox-leucine zipper protein
* Pn1.2230            K15283  254.67  503.8  1.7e-151 solute carrier family 35, member E1
* Pn1.2232            K21995  686.73  781.6  1.3e-235 cytochrome P450 family 77 subfamily A [EC:1.14.-.-]
* Pn1.2233            K05387  482.73 1004.7  2.6e-302 glutamate receptor, ionotropic, plant
* Pn1.2239            K09338   75.40  148.9   9.5e-44 homeobox-leucine zipper protein
* Pn1.2242            K15283  254.67  503.8  1.7e-151 solute carrier family 35, member E1
* Pn1.2245            K21995  686.73  781.9    1e-235 cytochrome P450 family 77 subfamily A [EC:1.14.-.-]
* Pn1.2246            K05387  482.73  981.3    3e-295 glutamate receptor, ionotropic, plant
* Pn1.2253            K13989  212.27  214.3   1.1e-63 Derlin-2/3
* Pn1.2257            K25102  160.53  205.1   6.6e-61 tRNA selenocysteine 1-associated protein 1
* Pn1.2266            K03113   49.80  196.1   3.6e-58 translation initiation factor 1
* Pn1.2268            K20477   86.87  102.7   8.2e-30 RAB6A-GEF complex partner protein 2
* Pn1.2270            K09422  126.07  232.9   2.9e-69 transcription factor MYB, plant
* Pn1.2272            K13989  212.27  214.3   1.1e-63 Derlin-2/3
* Pn1.2277            K25102  160.53  207.6   1.1e-61 tRNA selenocysteine 1-associated protein 1
* Pn1.2286            K03113   49.80  196.1   3.6e-58 translation initiation factor 1
* Pn1.2288            K20477   86.87  108.1     2e-31 RAB6A-GEF complex partner protein 2
* Pn1.2291            K09422  126.07  232.8   3.1e-69 transcription factor MYB, plant
* Pn1.2292            K03767  188.17  197.1   1.5e-58 peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
* Pn1.2293            K01179   21.90  299.7   2.9e-89 endoglucanase [EC:3.2.1.4]
* Pn1.2295            K17592  123.07  141.3   6.1e-42 sacsin
* Pn1.2297            K07300   83.23  531.9    7e-160 Ca2+:H+ antiporter
* Pn1.2299            K18998  221.43  940.1  7.4e-283 RNA polymerase II C-terminal domain phosphatase-like 1/2 [EC:3.1.3.16]
* Pn1.2304            K19033   26.93  126.3   5.9e-37 30S ribosomal protein S31
* Pn1.2305            K01657  464.27  630.7  1.1e-189 anthranilate synthase component I [EC:4.1.3.27]
* Pn1.2308            K14066  414.63  709.0  1.8e-213 geranyl diphosphate synthase [EC:2.5.1.1]
* Pn1.2314            K19747  306.90  350.6    5e-105 BAHD acyltransferase [EC:2.3.1.-]
* Pn1.2314            K15235   94.17  102.7   8.2e-30 josephin [EC:3.4.19.12]
* Pn1.2319            K12947   53.53  296.2   1.2e-88 signal peptidase complex subunit 2 [EC:3.4.-.-]
* Pn1.2321            K14638  384.90  913.5  5.2e-275 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn1.2326            K00688  103.87  282.0   4.3e-84 glycogen phosphorylase [EC:2.4.1.1]
* Pn1.2331            K09377  133.43  206.4   2.5e-61 cysteine and glycine-rich protein
* Pn1.2332            K01689   63.60  140.1   4.4e-41 enolase [EC:4.2.1.11]
* Pn1.2334            K01689   63.60  161.1   1.9e-47 enolase [EC:4.2.1.11]
* Pn1.2335            K12349  152.83 1076.5         0 neutral ceramidase [EC:3.5.1.23]
* Pn1.2336            K02917   33.77  218.3   2.9e-65 large subunit ribosomal protein L35Ae
* Pn1.2336            K01807   49.57  124.5   2.2e-36 ribose 5-phosphate isomerase A [EC:5.3.1.6]
* Pn1.2338            K23280  343.57  534.5  1.2e-160 rhamnogalacturonan I rhamnosyltransferase [EC:2.4.1.351]
* Pn1.2345            K14686   47.17  127.4   2.5e-37 solute carrier family 31 (copper transporter), member 1
* Pn1.2349            K09458  469.33  615.2  5.4e-185 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
* Pn1.2350            K15333  130.53  153.7     2e-45 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn1.2355            K06269  421.93  673.1  1.7e-202 serine/threonine-protein phosphatase PP1 catalytic subunit [EC:3.1.3.16]
* Pn1.2358            K17805   75.87  167.1   1.9e-49 mitochondrial import inner membrane translocase subunit TIM16
* Pn1.2360            K14424  374.23  496.9    1e-149 plant 4alpha-monomethylsterol monooxygenase [EC:1.14.18.11]
* Pn1.2367            K23335   87.27  161.6   8.6e-48 glucose-induced degradation protein 4
* Pn1.2370            K13508  219.03  704.9  2.8e-212 glycerol-3-phosphate acyltransferase [EC:2.3.1.15 2.3.1.198]
* Pn1.2377            K11672  254.43  446.8  5.9e-134 actin-related protein 5
* Pn1.2386            K12397  454.60  759.7  2.2e-228 AP-3 complex subunit beta
* Pn1.2392            K01803   26.30  477.0  2.3e-143 triosephosphate isomerase (TIM) [EC:5.3.1.1]
* Pn1.2394            K10403  385.83  593.5  2.6e-178 kinesin family member 22
* Pn1.2403            K03283 1104.30 1340.6         0 heat shock 70kDa protein 1/2/6/8
* Pn1.2405            K22374  530.17  562.0  3.9e-169 3''-deamino-3''-oxonicotianamine reductase [EC:1.1.1.285]
* Pn1.2407            K03283 1104.30 1213.9         0 heat shock 70kDa protein 1/2/6/8
* Pn1.2409            K25304   73.57  118.7   1.2e-34 DNA-directed RNA polymerase III subunit RPC9
* Pn1.2411            K08678  506.13  611.4    4e-184 UDP-glucuronate decarboxylase [EC:4.1.1.35]
* Pn1.2413            K12492  287.43  485.8  1.3e-145 ADP-ribosylation factor GTPase-activating protein 1
* Pn1.2414            K03061  499.00  721.4  3.1e-217 26S proteasome regulatory subunit T1
* Pn1.2416            K05765   78.07  254.4     3e-76 cofilin
* Pn1.2418            K11252   31.47  274.6   3.2e-82 histone H2B
* Pn1.2424            K11251   45.87  255.3   3.4e-76 histone H2A
* Pn1.2425            K11254   52.73   61.3   4.6e-17 histone H4
* Pn1.2428            K20726   95.67  260.3   1.1e-77 transmembrane protein 222
* Pn1.2433            K17987   86.13  442.0  2.2e-132 next to BRCA1 gene 1 protein
* Pn1.2439            K01880  244.27 1192.7         0 glycyl-tRNA synthetase [EC:6.1.1.14]
* Pn1.2441            K09286   88.90  154.6   1.6e-45 EREBP-like factor
* Pn1.2454            K14486  150.40  781.7  4.1e-235 auxin response factor
* Pn1.2463            K13464   34.33   47.9   7.9e-13 jasmonate ZIM domain-containing protein
* Pn1.2465            K14485  527.87  889.1  5.7e-268 transport inhibitor response 1
* Pn1.2475            K03676   76.57  111.6   1.7e-32 glutaredoxin 3
* Pn1.2476            K02977  181.40  341.9  2.5e-102 ubiquitin-small subunit ribosomal protein S27Ae
* Pn1.2478            K15400  440.97  726.5  7.6e-219 omega-hydroxypalmitate O-feruloyl transferase [EC:2.3.1.188]
* Pn1.2478            K13065  314.33  385.6  1.3e-115 shikimate O-hydroxycinnamoyltransferase [EC:2.3.1.133]
* Pn1.2479            K18730  105.00  238.5   8.2e-71 PERQ amino acid-rich with GYF domain-containing protein
* Pn1.2480            K03768  223.00  251.5   4.2e-75 peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]
* Pn1.2480            K03767  188.17  224.7   5.6e-67 peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
* Pn1.2482            K16221  107.23  174.3   2.7e-51 transcription factor TCP21 (protein CCA1 HIKING EXPEDITION)
* Pn1.2483            K22418  266.67  536.1  2.9e-161 11beta/17beta-hydroxysteroid dehydrogenase [EC:1.1.1.146 1.1.1.-]
* Pn1.2486            K22418  266.67  552.8  2.6e-166 11beta/17beta-hydroxysteroid dehydrogenase [EC:1.1.1.146 1.1.1.-]
* Pn1.2489            K22418  266.67  554.2  9.5e-167 11beta/17beta-hydroxysteroid dehydrogenase [EC:1.1.1.146 1.1.1.-]
* Pn1.2499            K01114  133.97  448.1  3.3e-134 phospholipase C [EC:3.1.4.3]
* Pn1.2506            K12190   81.87  313.5   1.1e-93 ESCRT-II complex subunit VPS36
* Pn1.2515            K12778  218.13  242.1   7.2e-72 meiosis-specific protein
* Pn1.2517            K14308   88.00  172.2     1e-50 nuclear pore complex protein Nup54
* Pn1.2521            K24796  256.03  337.7  4.3e-101 TBC1 domain family member 13
* Pn1.2522            K09839  111.20  689.9  7.7e-208 violaxanthin de-epoxidase [EC:1.23.5.1]
* Pn1.2529            K12400  426.67 1307.0         0 AP-4 complex subunit epsilon-1
* Pn1.2530            K01251   60.90  307.5   6.6e-92 adenosylhomocysteinase [EC:3.3.1.1]
* Pn1.2531            K00600   68.73  823.8  5.7e-248 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn1.2533            K09875  137.70  241.2   6.8e-72 aquaporin SIP
* Pn1.2535            K00600   68.73  746.2  1.7e-224 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn1.2536            K09875  137.70  325.7   1.4e-97 aquaporin SIP
* Pn1.2537            K08679  367.07  569.8  2.7e-171 UDP-glucuronate 4-epimerase [EC:5.1.3.6]
* Pn1.2538            K00852  224.83  300.1   1.3e-89 ribokinase [EC:2.7.1.15]
* Pn1.2539            K13508  219.03  646.8  1.2e-194 glycerol-3-phosphate acyltransferase [EC:2.3.1.15 2.3.1.198]
* Pn1.2540            K03030  225.60  671.5  1.8e-202 26S proteasome regulatory subunit N11
* Pn1.2541            K02923   26.73  151.9   7.9e-45 large subunit ribosomal protein L38e
* Pn1.2542            K08912  620.80  676.0  2.7e-203 light-harvesting complex II chlorophyll a/b binding protein 1
* Pn1.2552            K08245  457.20  864.6  2.1e-260 phytepsin [EC:3.4.23.40]
* Pn1.2557            K14190  262.47  574.6  6.9e-173 GDP-L-galactose phosphorylase [EC:2.7.7.69]
* Pn1.2566            K14190  262.47  576.3  2.1e-173 GDP-L-galactose phosphorylase [EC:2.7.7.69]
* Pn1.2579            K01904  559.03  580.7  2.5e-174 4-coumarate--CoA ligase [EC:6.2.1.12]
* Pn1.2583            K11816  313.27  746.3  1.1e-224 indole-3-pyruvate monooxygenase [EC:1.14.13.168]
* Pn1.2584            K06961   71.57  241.9     6e-72 ribosomal RNA assembly protein
* Pn1.2585            K01904  559.03  583.7  3.1e-175 4-coumarate--CoA ligase [EC:6.2.1.12]
* Pn1.2587            K10357 1108.63 1600.1         0 myosin V
* Pn1.2591            K11816  313.27  748.9  1.9e-225 indole-3-pyruvate monooxygenase [EC:1.14.13.168]
* Pn1.2592            K06961   71.57  470.5  3.1e-141 ribosomal RNA assembly protein
* Pn1.2597            K01703  466.47  575.1  5.8e-173 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
* Pn1.2598            K02693   62.40  188.3   7.4e-56 photosystem I subunit IV
* Pn1.2602            K22911  163.60  868.4  2.2e-261 thiamine phosphate phosphatase / amino-HMP aminohydrolase [EC:3.1.3.100 3.5.99.-]
* Pn1.2603            K02434  427.57  687.9  5.9e-207 aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
* Pn1.2604            K08903   88.47  246.4   8.4e-74 photosystem II 13kDa protein
* Pn1.2608            K22985  187.53  490.6  3.5e-147 G protein-coupled receptor 107
* Pn1.2609            K09422  126.07  224.0   1.5e-66 transcription factor MYB, plant
* Pn1.2610            K22382  224.13  608.3  7.5e-183 WD repeat-containing protein 26
* Pn1.2617            K06995   48.53  121.9   1.1e-35 uncharacterized protein
* Pn1.2618            K03320  155.20  503.9  2.2e-151 ammonium transporter, Amt family
* Pn1.2625            K00889  348.20  401.4  3.4e-120 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68]
* Pn1.2638            K19307   84.17  113.9   4.1e-33 25S rRNA (uracil2634-N3)-methyltransferase [EC:2.1.1.313]
* Pn1.2641            K14396   92.27  242.9   2.1e-72 polyadenylate-binding protein 2
* Pn1.2644            K17605  166.07  544.4  1.8e-163 serine/threonine-protein phosphatase 2A activator
* Pn1.2650            K23870  615.57 1184.9         0 putative pectin methyltransferase [EC:2.1.1.-]
