# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn13.1496           K11090  248.83  257.8     1e-76 lupus La protein
* Pn13.1497           K01762  737.63  774.1  4.4e-233 1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14]
* Pn13.1500           K21989   96.13  601.4  1.2e-180 calcium permeable stress-gated cation channel
* Pn13.1511           K02266   33.97   91.2   4.8e-26 cytochrome c oxidase subunit 6a
* Pn13.1512           K02949  159.60  313.2   9.4e-94 small subunit ribosomal protein S11e
* Pn13.1514           K00913  222.10  358.3  3.3e-107 inositol-1,3,4-trisphosphate 5/6-kinase / inositol-tetrakisphosphate 1-kinase [EC:2.7.1.159 2.7.1.134]
* Pn13.1516           K23541   34.90   38.5   2.6e-10 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn13.1521           K21444  226.80  396.0  1.4e-118 poly(rC)-binding protein 3/4
* Pn13.1522           K24917  225.83  822.4  8.9e-248 amino acid permease
* Pn13.1523           K00854  321.40  542.5  7.3e-163 xylulokinase [EC:2.7.1.17]
* Pn13.1525           K07374  484.00 1008.0  5.5e-304 tubulin alpha
* Pn13.1528           K00026  509.90  621.0  1.2e-186 malate dehydrogenase [EC:1.1.1.37]
* Pn13.1535           K03455  143.10  472.5  1.3e-141 monovalent cation:H+ antiporter-2, CPA2 family
* Pn13.1536           K00986   76.37  115.6   1.2e-33 RNA-directed DNA polymerase [EC:2.7.7.49]
* Pn13.1537           K02492   72.20  562.7  4.1e-169 glutamyl-tRNA reductase [EC:1.2.1.70]
* Pn13.1538           K04043  790.47  929.8  7.3e-280 molecular chaperone DnaK
* Pn13.1544           K09264  128.70  282.5   2.1e-84 MADS-box transcription factor, plant
* Pn13.1545           K00600   68.73  813.5  7.5e-245 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn13.1552           K00600   68.73  689.7  2.1e-207 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn13.1584           K15223  120.20  222.8   4.9e-66 upstream activation factor subunit UAF30
* Pn13.1600           K15333  130.53  154.9   8.8e-46 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn13.1606           K01850  127.43  442.7  3.1e-133 chorismate mutase [EC:5.4.99.5]
* Pn13.1612           K09264  128.70  148.7   1.1e-43 MADS-box transcription factor, plant
* Pn13.1614           K20027  153.87  355.5    3e-106 palmitoyltransferase ZDHHC1/11 [EC:2.3.1.225]
* Pn13.1616           K10357 1108.63 1162.5         0 myosin V
* Pn13.1620           K01309   75.50  435.9  7.8e-131 ubiquitin carboxyl-terminal hydrolase MINDY-1/2 [EC:3.4.19.12]
* Pn13.1622           K09264  128.70  264.0   8.7e-79 MADS-box transcription factor, plant
* Pn13.1626           K24184  562.30  789.2  1.3e-237 cytochrome P450 family 89 subfamily A [EC:1.14.-.-]
* Pn13.1633           K24184  562.30  789.0  1.5e-237 cytochrome P450 family 89 subfamily A [EC:1.14.-.-]
* Pn13.1634           K24184  562.30  677.0  1.2e-203 cytochrome P450 family 89 subfamily A [EC:1.14.-.-]
* Pn13.1637           K00765   50.50  317.5   7.2e-95 ATP phosphoribosyltransferase [EC:2.4.2.17]
* Pn13.1639           K11792   28.80  116.3   4.4e-34 DET1- and DDB1-associated protein 1
* Pn13.1648           K01051   76.27  530.4  1.8e-159 pectinesterase [EC:3.1.1.11]
* Pn13.1651           K04718  267.87  274.4   7.3e-82 sphingosine kinase [EC:2.7.1.91]
* Pn13.1652           K10579  172.93  317.8   2.4e-95 ubiquitin-conjugating enzyme E2 M [EC:2.3.2.34]
* Pn13.1662           K10355  790.97  813.6    1e-245 actin, other eukaryote
* Pn13.1662           K16575  610.27  611.8  4.5e-184 centractin
* Pn13.1670           K00600   68.73  625.2  6.6e-188 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn13.1675           K00600   68.73  807.4  5.3e-243 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn13.1677           K09264  128.70  290.2   9.4e-87 MADS-box transcription factor, plant
* Pn13.1684           K23541   34.90   35.1     3e-09 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn13.1687           K04043  790.47  929.9  7.1e-280 molecular chaperone DnaK
* Pn13.1688           K02492   72.20  559.3  4.5e-168 glutamyl-tRNA reductase [EC:1.2.1.70]
* Pn13.1689           K00986   76.37  116.0   9.3e-34 RNA-directed DNA polymerase [EC:2.7.7.49]
* Pn13.1690           K03455  143.10  492.2  1.4e-147 monovalent cation:H+ antiporter-2, CPA2 family
* Pn13.1694           K00026  509.90  621.9  6.8e-187 malate dehydrogenase [EC:1.1.1.37]
* Pn13.1696           K07374  484.00 1008.0  5.5e-304 tubulin alpha
* Pn13.1698           K00854  321.40  543.3    4e-163 xylulokinase [EC:2.7.1.17]
* Pn13.1699           K24917  225.83  822.9  6.4e-248 amino acid permease
* Pn13.1700           K21444  226.80  397.1  6.8e-119 poly(rC)-binding protein 3/4
* Pn13.1703           K23541   34.90   36.6     1e-09 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn13.1706           K00913  222.10  398.2  2.6e-119 inositol-1,3,4-trisphosphate 5/6-kinase / inositol-tetrakisphosphate 1-kinase [EC:2.7.1.159 2.7.1.134]
* Pn13.1707           K02949  159.60  322.4   1.5e-96 small subunit ribosomal protein S11e
* Pn13.1708           K02266   33.97   91.2   4.8e-26 cytochrome c oxidase subunit 6a
* Pn13.1717           K00826  174.00  199.2   5.8e-59 branched-chain amino acid aminotransferase [EC:2.6.1.42]
* Pn13.1719           K21989   96.13  659.6    3e-198 calcium permeable stress-gated cation channel
* Pn13.1722           K01762  737.63  775.3    2e-233 1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14]
* Pn13.1723           K11090  248.83  253.2   2.5e-75 lupus La protein
* Pn13.1725           K03665  178.17  338.5  4.4e-101 GTPase
* Pn13.1726           K17496  197.20  362.2  2.2e-108 mitochondrial import inner membrane translocase subunit TIM50
* Pn13.1735           K20887  925.57 1110.6         0 xyloglucan glycosyltransferase 4 [EC:2.4.1.-]
* Pn13.1736           K01259  131.67  473.6  3.3e-142 proline iminopeptidase [EC:3.4.11.5]
* Pn13.1740           K09285  278.43  454.1  2.3e-136 AP2-like factor, ANT lineage
* Pn13.1751           K09571  233.67  378.2  3.3e-113 FK506-binding protein 4/5 [EC:5.2.1.8]
* Pn13.1753           K00430  113.80  484.9  1.8e-145 peroxidase [EC:1.11.1.7]
* Pn13.1754           K18810  299.57  324.2   5.4e-97 cyclin D1/2/4, plant
* Pn13.1757           K02957  173.00  317.4   5.1e-95 small subunit ribosomal protein S15Ae
* Pn13.1759           K09377  133.43  218.2   6.5e-65 cysteine and glycine-rich protein
* Pn13.1968           K02871   74.60  224.4     1e-66 large subunit ribosomal protein L13
* Pn13.1963           K02871   74.60  117.0   5.3e-34 large subunit ribosomal protein L13
* Pn13.1952           K02871   74.60  221.3   8.8e-66 large subunit ribosomal protein L13
* Pn13.1948           K02871   74.60  137.2   3.7e-40 large subunit ribosomal protein L13
* Pn13.1946           K20827   53.17   93.0     1e-26 RNA polymerase II-associated protein 2 [EC:3.1.3.16]
* Pn13.1944           K01051   76.27  428.3  1.5e-128 pectinesterase [EC:3.1.1.11]
* Pn13.1943           K05658  913.93 1486.7         0 ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]
* Pn13.1940           K15040   73.10  379.3  8.6e-114 voltage-dependent anion channel protein 2
* Pn13.1937           K02915   26.23  197.5   6.4e-59 large subunit ribosomal protein L34e
* Pn13.1933           K16221  107.23  129.8     1e-37 transcription factor TCP21 (protein CCA1 HIKING EXPEDITION)
* Pn13.1924           K09285  278.43  386.1    1e-115 AP2-like factor, ANT lineage
* Pn13.1922           K11308  565.93  689.7  2.1e-207 histone acetyltransferase MYST1 [EC:2.3.1.48]
* Pn13.1914           K15188  277.67  477.5  3.5e-143 cyclin T
* Pn13.1912           K24772   81.33  172.1     7e-51 guanine nucleotide-binding protein subunit gamma 1/2, plant
* Pn13.1909           K01507   20.63   92.1   1.9e-26 inorganic pyrophosphatase [EC:3.6.1.1]
* Pn13.1902           K02183  200.47  263.7   8.3e-79 calmodulin
* Pn13.1902           K13448  141.30  180.4   2.4e-53 calcium-binding protein CML
* Pn13.1901           K12502  242.40  614.2  1.9e-185 MPBQ/MSBQ methyltransferase [EC:2.1.1.295]
* Pn13.1900           K14326  509.23 1715.5         0 regulator of nonsense transcripts 1 [EC:3.6.4.13 5.6.2.3]
* Pn13.1900           K10706  374.77  440.3  7.6e-132 senataxin [EC:5.6.2.-]
* Pn13.1899           K20553 1349.43 1533.0         0 5'-3' exoribonuclease 4 [EC:3.1.13.-]
* Pn13.1898           K14538  361.77  602.9  4.7e-181 nuclear GTP-binding protein
* Pn13.1896           K14326  509.23 1136.4         0 regulator of nonsense transcripts 1 [EC:3.6.4.13 5.6.2.3]
* Pn13.1896           K10706  374.77  417.2  7.3e-125 senataxin [EC:5.6.2.-]
* Pn13.1894           K12502  242.40  616.4  3.9e-186 MPBQ/MSBQ methyltransferase [EC:2.1.1.295]
* Pn13.1892           K02183  200.47  263.7   8.3e-79 calmodulin
* Pn13.1892           K13448  141.30  180.4   2.4e-53 calcium-binding protein CML
* Pn13.1879           K24772   81.33  171.0   1.5e-50 guanine nucleotide-binding protein subunit gamma 1/2, plant
* Pn13.1875           K15188  277.67  478.7  1.5e-143 cyclin T
* Pn13.1869           K04382  559.33  656.2  6.7e-198 serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]
* Pn13.1867           K11308  565.93  689.7    2e-207 histone acetyltransferase MYST1 [EC:2.3.1.48]
* Pn13.1865           K09285  278.43  389.3  1.1e-116 AP2-like factor, ANT lineage
* Pn13.1862           K02907   36.50   89.0   1.3e-25 large subunit ribosomal protein L30
* Pn13.1860           K10046  343.87  694.8  8.8e-210 GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-]
* Pn13.1857           K08762  123.27  140.7   1.5e-41 diazepam-binding inhibitor (GABA receptor modulator, acyl-CoA-binding protein)
* Pn13.1853           K00826  174.00  486.3  5.1e-146 branched-chain amino acid aminotransferase [EC:2.6.1.42]
* Pn13.1851           K15322  112.80  120.6   4.1e-35 tRNA-splicing endonuclease subunit Sen2 [EC:4.6.1.16]
* Pn13.1849           K01881  164.73  463.8  5.7e-139 prolyl-tRNA synthetase [EC:6.1.1.15]
* Pn13.1848           K03111   23.27   66.4   1.4e-18 single-strand DNA-binding protein
* Pn13.1847           K14484   88.07  239.7   1.9e-71 auxin-responsive protein IAA
* Pn13.1829           K20553 1349.43 1531.9         0 5'-3' exoribonuclease 4 [EC:3.1.13.-]
* Pn13.1828           K14538  361.77  702.3  4.1e-211 nuclear GTP-binding protein
* Pn13.1827           K01738  426.60  534.6  9.3e-161 cysteine synthase [EC:2.5.1.47]
* Pn13.1826           K03661  133.90  191.7   7.6e-57 V-type H+-transporting ATPase 21kDa proteolipid subunit
* Pn13.1821           K14555  294.43  990.1  5.2e-298 U3 small nucleolar RNA-associated protein 13
* Pn13.1820           K12591  424.83  653.3  3.5e-196 exosome complex exonuclease RRP6 [EC:3.1.13.-]
* Pn13.1819           K03120   30.17  424.3  2.8e-127 transcription initiation factor TFIID TATA-box-binding protein
* Pn13.1815           K02915   26.23  198.9   2.4e-59 large subunit ribosomal protein L34e
* Pn13.1812           K15040   73.10  379.3  8.6e-114 voltage-dependent anion channel protein 2
* Pn13.1808           K15040   73.10  163.9   2.8e-48 voltage-dependent anion channel protein 2
* Pn13.1807           K05658  913.93 1485.1         0 ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]
* Pn13.1806           K01051   76.27  315.5   2.4e-94 pectinesterase [EC:3.1.1.11]
* Pn13.1801           K11323  113.40  266.4   2.7e-79 histone arginine demethylase JMJD6 [EC:1.14.11.-]
* Pn13.1800           K05681  647.60  804.4  3.3e-242 ATP-binding cassette, subfamily G (WHITE), member 2
* Pn13.1796           K02871   74.60  219.5   3.2e-65 large subunit ribosomal protein L13
* Pn13.1792           K11323  113.40  186.0   6.5e-55 histone arginine demethylase JMJD6 [EC:1.14.11.-]
* Pn13.1790           K24242  239.87  249.8   1.9e-74 7-methylguanosine nucleotidase [EC:3.1.3.91]
* Pn13.1789           K02871   74.60  224.4     1e-66 large subunit ribosomal protein L13
* Pn13.1786           K11323  113.40  262.7   3.7e-78 histone arginine demethylase JMJD6 [EC:1.14.11.-]
* Pn13.1774           K24242  239.87  409.1  8.1e-123 7-methylguanosine nucleotidase [EC:3.1.3.91]
* Pn13.1773           K02871   74.60  218.5   6.5e-65 large subunit ribosomal protein L13
* Pn13.1772           K09503  592.17  672.4  2.1e-202 DnaJ homolog subfamily A member 2
* Pn13.1771           K14539  232.00  600.7  1.7e-180 large subunit GTPase 1 [EC:3.6.1.-]
* Pn13.1770           K03424   90.70  272.3   3.9e-81 TatD DNase family protein [EC:3.1.21.-]
* Pn13.1769           K15263   46.70  144.9   1.8e-42 cell growth-regulating nucleolar protein
* Pn13.1768           K05986   83.50  430.8  2.1e-129 nuclease S1 [EC:3.1.30.1]
* Pn13.1768           K15171   47.97  144.4   1.8e-42 transcription elongation factor SPT4
* Pn13.1765           K12737  270.57  506.8  3.5e-152 peptidyl-prolyl cis-trans isomerase SDCCAG10 [EC:5.2.1.8]
* Pn13.5              K03678  269.03  396.7  7.2e-119 exosome complex component RRP45
* Pn13.21             K02984   82.80  267.0   1.4e-79 small subunit ribosomal protein S3Ae
* Pn13.24             K02519  323.40  891.8  3.3e-268 translation initiation factor IF-2
* Pn13.31             K12486  195.73  217.6     2e-64 stromal membrane-associated protein
* Pn13.38             K03541   77.67  207.8   3.8e-62 photosystem II 10kDa protein
* Pn13.43             K16911  560.07  580.9  1.8e-174 ATP-dependent RNA helicase DDX21 [EC:3.6.4.13]
* Pn13.51             K13420 1166.27 1171.4         0 LRR receptor-like serine/threonine-protein kinase FLS2 [EC:2.7.11.1]
* Pn13.52             K16189  316.70  386.0  1.6e-115 phytochrome-interacting factor 4
* Pn13.53             K00799   55.17  142.4   9.1e-42 glutathione S-transferase [EC:2.5.1.18]
* Pn13.54             K00799   55.17  136.1   7.5e-40 glutathione S-transferase [EC:2.5.1.18]
* Pn13.56             K00799   55.17  137.4   3.1e-40 glutathione S-transferase [EC:2.5.1.18]
* Pn13.57             K00799   55.17  133.6   4.6e-39 glutathione S-transferase [EC:2.5.1.18]
* Pn13.59             K00799   55.17  152.0   1.1e-44 glutathione S-transferase [EC:2.5.1.18]
* Pn13.61             K00799   55.17   76.9   8.5e-22 glutathione S-transferase [EC:2.5.1.18]
* Pn13.63             K00799   55.17  149.4   6.6e-44 glutathione S-transferase [EC:2.5.1.18]
* Pn13.67             K12617  322.23  362.1  3.8e-108 DNA topoisomerase 2-associated protein PAT1
* Pn13.72             K01011  193.73  355.3  1.9e-106 thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
* Pn13.73             K17680  269.03  654.7  1.3e-196 twinkle protein [EC:5.6.2.3]
* Pn13.74             K19996  113.70  270.0     2e-80 phosphatidylinositol transfer protein SFH5
* Pn13.94             K07375  514.33 1120.1         0 tubulin beta
* Pn13.95             K19706  309.43  475.0    6e-143 dihydroceramide fatty acyl 2-hydroxylase [EC:1.14.18.7]
* Pn13.97             K09422  126.07  271.7   4.7e-81 transcription factor MYB, plant
* Pn13.100            K03539   43.10  365.2  3.6e-109 ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]
* Pn13.105            K14488   34.97   70.7   8.6e-20 SAUR family protein
* Pn13.112            K14488   34.97   62.8   2.2e-17 SAUR family protein
* Pn13.114            K14488   34.97   72.6   2.3e-20 SAUR family protein
* Pn13.117            K14488   34.97   38.4   6.5e-10 SAUR family protein
* Pn13.119            K14488   34.97   67.4     9e-19 SAUR family protein
* Pn13.488            K02149  182.53  401.5  9.1e-121 V-type H+-transporting ATPase subunit D
* Pn13.484            K15032   75.30  253.6   1.4e-75 mTERF domain-containing protein, mitochondrial
* Pn13.474            K16871  591.93  870.5  1.1e-262 4-aminobutyrate---pyruvate transaminase [EC:2.6.1.96]
* Pn13.473            K09264  128.70  261.1   6.9e-78 MADS-box transcription factor, plant
* Pn13.470            K03549  190.53 1098.7         0 KUP system potassium uptake protein
* Pn13.467            K15429  173.97  616.3  3.6e-185 tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
* Pn13.465            K14488   34.97   64.1   9.2e-18 SAUR family protein
* Pn13.461            K03549  190.53 1044.3         0 KUP system potassium uptake protein
* Pn13.459            K14398  108.73  304.4   7.7e-91 cleavage and polyadenylation specificity factor subunit 6/7
* Pn13.457            K12622   84.60  194.8   3.2e-58 U6 snRNA-associated Sm-like protein LSm3
* Pn13.453            K02694  111.93  342.7    1e-102 photosystem I subunit III
* Pn13.452            K01810  177.00  914.3  4.6e-275 glucose-6-phosphate isomerase [EC:5.3.1.9]
* Pn13.449            K01810  177.00  205.5     5e-61 glucose-6-phosphate isomerase [EC:5.3.1.9]
* Pn13.444            K03234  914.80 1603.5         0 elongation factor 2
* Pn13.436            K05292  102.33  466.7    6e-140 GPI-anchor transamidase subunit T
* Pn13.431            K14488   34.97   70.2   1.3e-19 SAUR family protein
* Pn13.427            K14488   34.97   45.3   5.1e-12 SAUR family protein
* Pn13.425            K14488   34.97   51.6   5.8e-14 SAUR family protein
* Pn13.424            K14488   34.97   61.0   8.4e-17 SAUR family protein
* Pn13.421            K14488   34.97   72.1   3.3e-20 SAUR family protein
* Pn13.419            K14488   34.97   60.9   8.5e-17 SAUR family protein
* Pn13.417            K14488   34.97   61.3   6.5e-17 SAUR family protein
* Pn13.415            K14488   34.97   60.6   1.1e-16 SAUR family protein
* Pn13.413            K14488   34.97   62.3   3.2e-17 SAUR family protein
* Pn13.412            K14488   34.97   73.9   9.2e-21 SAUR family protein
* Pn13.411            K14488   34.97   45.3   5.1e-12 SAUR family protein
* Pn13.409            K14488   34.97   70.2   1.3e-19 SAUR family protein
* Pn13.398            K03234  914.80 1603.5         0 elongation factor 2
* Pn13.391            K01810  177.00  922.9  1.2e-277 glucose-6-phosphate isomerase [EC:5.3.1.9]
* Pn13.390            K02694  111.93  342.4  1.3e-102 photosystem I subunit III
* Pn13.386            K12622   84.60  197.5   4.8e-59 U6 snRNA-associated Sm-like protein LSm3
* Pn13.384            K14398  108.73  300.4   1.3e-89 cleavage and polyadenylation specificity factor subunit 6/7
* Pn13.382            K03549  190.53 1042.9         0 KUP system potassium uptake protein
* Pn13.379            K14488   34.97   65.6   3.1e-18 SAUR family protein
* Pn13.377            K15429  173.97  578.2  1.2e-173 tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
* Pn13.375            K03549  190.53 1098.7         0 KUP system potassium uptake protein
* Pn13.374            K08066  103.87  279.5   1.8e-83 nuclear transcription factor Y, gamma
* Pn13.371            K09264  128.70  258.1   5.4e-77 MADS-box transcription factor, plant
* Pn13.369            K16871  591.93  870.5  1.1e-262 4-aminobutyrate---pyruvate transaminase [EC:2.6.1.96]
* Pn13.361            K15032   75.30  252.4   3.3e-75 mTERF domain-containing protein, mitochondrial
* Pn13.358            K02149  182.53  395.1    8e-119 V-type H+-transporting ATPase subunit D
* Pn13.317            K02974   29.80  251.8   5.5e-75 small subunit ribosomal protein S24e
* Pn13.305            K07441   61.73  182.5   5.1e-54 beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]
* Pn13.297            K13466  817.87  913.2  8.5e-275 EIX receptor 1/2
* Pn13.285            K12373   93.27  416.5    6e-125 hexosaminidase [EC:3.2.1.52]
* Pn13.280            K10695   93.20  309.0   3.4e-92 E3 ubiquitin-protein ligase RNF1/2 [EC:2.3.2.27]
* Pn13.279            K03234  914.80 1587.8         0 elongation factor 2
* Pn13.274            K03678  269.03  478.2  1.5e-143 exosome complex component RRP45
* Pn13.269            K20855  643.37  806.0  7.5e-243 beta-1,3-galactosyltransferase 1/2/3/4/5/7/8 [EC:2.4.1.-]
* Pn13.266            K05359  350.00  621.6  3.3e-187 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]
* Pn13.266            K04518  225.33  318.6   3.8e-95 prephenate dehydratase [EC:4.2.1.51]
* Pn13.264            K19619  114.00  412.8  1.1e-123 tyrosyl-DNA phosphodiesterase 2 [EC:3.1.4.-]
* Pn13.262            K14557  101.90  491.2  3.1e-147 U3 small nucleolar RNA-associated protein 6
* Pn13.240            K23115   79.87  239.3   4.6e-71 TELO2-interacting protein 2
* Pn13.221            K08770  833.43 1245.9         0 ubiquitin C
* Pn13.221            K04551  303.57  377.7  3.1e-113 ubiquitin B
* Pn13.221            K10632  213.47  219.0   5.7e-65 BRCA1-associated protein [EC:2.3.2.27]
* Pn13.218            K05863  231.57  585.0  5.8e-176 solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31
* Pn13.197            K25796  119.97  198.1   8.5e-59 plant-specific transcription factor YABBY family protein
* Pn13.185            K00688  103.87 1280.8         0 glycogen phosphorylase [EC:2.4.1.1]
* Pn13.579            K23115   79.87  120.1   6.2e-35 TELO2-interacting protein 2
* Pn13.577            K23115   79.87   87.0   6.5e-25 TELO2-interacting protein 2
* Pn13.537            K14557  101.90  500.3  5.4e-150 U3 small nucleolar RNA-associated protein 6
* Pn13.534            K19619  114.00  412.9    1e-123 tyrosyl-DNA phosphodiesterase 2 [EC:3.1.4.-]
* Pn13.533            K19891  730.60  830.0  4.9e-250 glucan endo-1,3-beta-glucosidase 1/2/3 [EC:3.2.1.39]
* Pn13.532            K05359  350.00  655.6  1.5e-197 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]
* Pn13.532            K04518  225.33  336.8  1.1e-100 prephenate dehydratase [EC:4.2.1.51]
* Pn13.529            K20855  643.37  804.4  2.3e-242 beta-1,3-galactosyltransferase 1/2/3/4/5/7/8 [EC:2.4.1.-]
* Pn13.524            K03678  269.03  479.0  8.3e-144 exosome complex component RRP45
* Pn13.519            K03234  914.80 1584.6         0 elongation factor 2
* Pn13.518            K10695   93.20  309.3   2.9e-92 E3 ubiquitin-protein ligase RNF1/2 [EC:2.3.2.27]
* Pn13.513            K12373   93.27  417.7  2.6e-125 hexosaminidase [EC:3.2.1.52]
* Pn13.500            K13466  817.87  910.6  5.2e-274 EIX receptor 1/2
* Pn13.496            K11799  107.67  173.4   3.8e-51 DDB1- and CUL4-associated factor 4
* Pn13.491            K07441   61.73  185.4   6.9e-55 beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]
* Pn2.1               K01807   49.57  174.5   1.4e-51 ribose 5-phosphate isomerase A [EC:5.3.1.6]
* Pn2.5               K02111  442.43  456.4  8.5e-137 F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
* Pn2.8               K02703  294.40  368.4  3.4e-110 photosystem II P680 reaction center D1 protein [EC:1.10.3.9]
* Pn2.11              K02703  294.40  531.0    2e-159 photosystem II P680 reaction center D1 protein [EC:1.10.3.9]
* Pn2.2133            K23541   34.90   37.5   5.3e-10 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn2.2141            K14849   58.50  126.8   4.2e-37 ribosomal RNA-processing protein 1
* Pn2.2153            K14376   98.97  459.8  7.3e-138 poly(A) polymerase [EC:2.7.7.19]
* Pn2.2154            K01807   49.57  328.6   2.5e-98 ribose 5-phosphate isomerase A [EC:5.3.1.6]
* Pn2.2204            K16276  598.27 1101.7         0 zinc finger protein-like protein
* Pn2.2210            K07010  127.17  201.4   9.4e-60 putative glutamine amidotransferase
* Pn2.2217            K07010  127.17  149.8   4.9e-44 putative glutamine amidotransferase
* Pn2.2233            K23408   63.57  132.5   1.3e-38 cell division cycle-associated protein 7
* Pn2.2234            K02898  168.23  274.3   7.5e-82 large subunit ribosomal protein L26e
* Pn2.2235            K09287   85.60  440.8    2e-132 RAV-like factor
* Pn2.2236            K01265  137.77  275.7   3.8e-82 methionyl aminopeptidase [EC:3.4.11.18]
* Pn2.2237            K09422  126.07  136.6   5.6e-40 transcription factor MYB, plant
* Pn2.2245            K13789  360.47  457.1  1.9e-137 geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]
* Pn2.2246            K01728  165.50  435.4  1.3e-130 pectate lyase [EC:4.2.2.2]
* Pn2.2248            K14753  172.13  566.1  3.5e-170 guanine nucleotide-binding protein subunit beta-2-like 1 protein
* Pn2.2251            K15186   71.47  153.6   4.1e-45 ELL-associated factor
* Pn2.2255            K09571  233.67  529.6  4.7e-159 FK506-binding protein 4/5 [EC:5.2.1.8]
* Pn2.2255            K01802   89.63   96.9   6.6e-28 peptidylprolyl isomerase [EC:5.2.1.8]
* Pn2.2257            K04125  280.67  535.1  9.4e-161 gibberellin 2beta-dioxygenase [EC:1.14.11.13]
* Pn2.2260            K06627  346.73  486.0  5.6e-146 cyclin-A
* Pn2.2268            K09571  233.67  526.0  6.1e-158 FK506-binding protein 4/5 [EC:5.2.1.8]
* Pn2.2268            K01802   89.63   97.2   5.2e-28 peptidylprolyl isomerase [EC:5.2.1.8]
* Pn2.2271            K04125  280.67  535.1  9.4e-161 gibberellin 2beta-dioxygenase [EC:1.14.11.13]
* Pn2.2273            K06627  346.73  472.3  8.3e-142 cyclin-A
* Pn2.2286            K20181  129.07  191.0   1.4e-56 vacuolar protein sorting-associated protein 18
* Pn2.2290            K22756   53.83   58.4   3.5e-16 E3 SUMO-protein ligase NSE2 [EC:2.3.2.-]
* Pn2.2294            K09286   88.90  154.6   1.6e-45 EREBP-like factor
* Pn2.2295            K02978   29.03  183.3   1.8e-54 small subunit ribosomal protein S27e
* Pn2.2301            K09832  504.57  833.0  3.2e-251 sterol 22-desaturase [EC:1.14.19.41]
* Pn2.2303            K21867  380.03  483.3  5.3e-145 potassium channel
* Pn2.2304            K13210  160.53  229.7   4.2e-68 far upstream element-binding protein
* Pn2.2305            K02978   29.03  183.3   1.7e-54 small subunit ribosomal protein S27e
* Pn2.2311            K09832  504.57  833.0  3.1e-251 sterol 22-desaturase [EC:1.14.19.41]
* Pn2.2313            K21867  380.03  628.4  7.5e-189 potassium channel
* Pn2.2315            K09569  226.93  233.2   1.6e-69 FK506-binding protein 2 [EC:5.2.1.8]
* Pn2.2315            K01802   89.63  104.0   4.6e-30 peptidylprolyl isomerase [EC:5.2.1.8]
* Pn2.2316            K03250  205.87  502.4  6.9e-151 translation initiation factor 3 subunit E
* Pn2.2319            K11092  110.07  404.1  2.7e-121 U2 small nuclear ribonucleoprotein A'
* Pn2.2324            K12450  544.10 1274.4         0 UDP-glucose 4,6-dehydratase [EC:4.2.1.76]
* Pn2.2326            K09264  128.70  139.4   7.2e-41 MADS-box transcription factor, plant
* Pn2.2327            K02995   47.10   84.7   2.7e-24 small subunit ribosomal protein S8e
* Pn2.2334            K14503  159.77  307.7   5.4e-92 brassinosteroid resistant 1/2
* Pn2.2336            K09419  215.40  324.0   5.4e-97 heat shock transcription factor, other eukaryote
* Pn2.2343            K03215  303.33  336.2  1.8e-100 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
* Pn2.2345            K14455  653.23  683.6    1e-205 aspartate aminotransferase, mitochondrial [EC:2.6.1.1]
* Pn2.2350            K14455  653.23  683.6    1e-205 aspartate aminotransferase, mitochondrial [EC:2.6.1.1]
* Pn2.2361            K02863   88.67  221.8   5.7e-66 large subunit ribosomal protein L1
* Pn2.2362            K07198  448.73  476.1  7.7e-143 5'-AMP-activated protein kinase, catalytic alpha subunit [EC:2.7.11.11]
* Pn2.2384            K06630  424.23  446.2  2.7e-134 14-3-3 protein epsilon
