# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn27.138            K03040   53.40  211.6   6.7e-63 DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
* Pn27.137            K02709  114.20  123.4   8.2e-37 photosystem II PsbH protein
* Pn27.136            K02704  300.00  340.1  6.9e-102 photosystem II CP47 chlorophyll apoprotein
* Pn27.135            K02704  300.00  590.7  7.8e-178 photosystem II CP47 chlorophyll apoprotein
* Pn27.134            K02703  294.40  627.2  1.5e-188 photosystem II P680 reaction center D1 protein [EC:1.10.3.9]
* Pn27.126            K02709  114.20  123.4   8.2e-37 photosystem II PsbH protein
* Pn27.124            K02707  105.27  178.9   1.8e-53 photosystem II cytochrome b559 subunit alpha
* Pn27.123            K02634  241.77  628.1  2.2e-189 apocytochrome f
* Pn27.119            K02992  108.93  198.5   4.1e-59 small subunit ribosomal protein S7
* Pn27.114            K02992  108.93  200.7   8.4e-60 small subunit ribosomal protein S7
* Pn27.112            K02703  294.40  834.0  3.8e-251 photosystem II P680 reaction center D1 protein [EC:1.10.3.9]
* Pn27.111            K02111  442.43  953.4  4.3e-287 F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
* Pn27.110            K02110   67.77  128.2   1.2e-37 F-type H+-transporting ATPase subunit c
* Pn27.109            K02967  146.30  314.1   7.4e-94 small subunit ribosomal protein S2
* Pn27.108            K03043  596.87 1175.0         0 DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
* Pn27.107            K02704  300.00  886.1  2.3e-267 photosystem II CP47 chlorophyll apoprotein
* Pn27.106            K02709  114.20  122.8   1.2e-36 photosystem II PsbH protein
* Pn27.105            K03040   53.40  324.9   2.6e-97 DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
* Pn27.104            K02874   91.47  219.1     2e-65 large subunit ribosomal protein L14
* Pn27.96             K03040   53.40  257.3     9e-77 DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
* Pn27.95             K02634  241.77  574.0  6.1e-173 apocytochrome f
* Pn27.95             K01963  339.80  406.0    7e-122 acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
* Pn27.92             K02689  906.87 1670.0         0 photosystem I P700 chlorophyll a apoprotein A1
* Pn27.91             K02690  801.70 1573.2         0 photosystem I P700 chlorophyll a apoprotein A2
* Pn27.90             K02689  906.87  995.0  8.7e-300 photosystem I P700 chlorophyll a apoprotein A1
* Pn27.89             K02690  801.70 1573.2         0 photosystem I P700 chlorophyll a apoprotein A2
* Pn27.88             K03043  596.87 1372.9         0 DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
* Pn27.87             K02967  146.30  314.1   7.4e-94 small subunit ribosomal protein S2
* Pn27.86             K02110   67.77  128.2   1.2e-37 F-type H+-transporting ATPase subunit c
* Pn27.85             K02111  442.43  953.4  4.3e-287 F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
* Pn27.84             K02703  294.40  769.1  1.7e-231 photosystem II P680 reaction center D1 protein [EC:1.10.3.9]
* Pn27.59             K02703  294.40  322.4   2.7e-96 photosystem II P680 reaction center D1 protein [EC:1.10.3.9]
* Pn27.58             K02703  294.40  439.2  1.2e-131 photosystem II P680 reaction center D1 protein [EC:1.10.3.9]
* Pn27.57             K02111  442.43  461.1  3.3e-138 F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
* Pn27.56             K05581  235.60  286.5   2.7e-86 NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2]
* Pn27.55             K05574  165.53  171.6   2.9e-51 NAD(P)H-quinone oxidoreductase subunit 3 [EC:7.1.1.2]
* Pn27.55             K00330  127.83  151.5   1.2e-44 NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]
* Pn27.54             K02112  508.03  933.3  2.2e-281 F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
* Pn27.53             K01601  342.93  911.0  7.2e-275 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]
* Pn27.52             K01963  339.80  372.1  1.4e-111 acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
* Pn27.51             K02634  241.77  628.1  2.2e-189 apocytochrome f
* Pn27.50             K02707  105.27  178.9   1.8e-53 photosystem II cytochrome b559 subunit alpha
* Pn27.49             K02704  300.00  685.1  1.9e-206 photosystem II CP47 chlorophyll apoprotein
* Pn27.48             K02709  114.20  122.8   1.2e-36 photosystem II PsbH protein
* Pn27.41             K02637  173.03  297.7   7.6e-90 cytochrome b6-f complex subunit 4
* Pn27.40             K02874   91.47  217.3     7e-65 large subunit ribosomal protein L14
* Pn27.40             K03040   53.40  128.1   1.6e-37 DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
* Pn11.2857           K02114   91.23  132.6   6.1e-39 F-type H+-transporting ATPase subunit epsilon
* Pn11.2856           K01601  342.93  810.8  1.6e-244 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]
* Pn11.2854           K02707  105.27  173.1   1.1e-51 photosystem II cytochrome b559 subunit alpha
* Pn11.2853           K02704  300.00  388.4  1.6e-116 photosystem II CP47 chlorophyll apoprotein
* Pn11.2845           K02874   91.47  219.1     2e-65 large subunit ribosomal protein L14
* Pn11.2844           K02637  173.03  310.5   8.8e-94 cytochrome b6-f complex subunit 4
* Pn11.2843           K02709  114.20  123.4   8.2e-37 photosystem II PsbH protein
* Pn11.2842           K02704  300.00 1100.1         0 photosystem II CP47 chlorophyll apoprotein
* Pn11.2841           K02707  105.27  175.2   2.6e-52 photosystem II cytochrome b559 subunit alpha
* Pn11.2840           K02112  508.03  508.4  1.1e-152 F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
* Pn11.2839           K02114   91.23  137.0   2.6e-40 F-type H+-transporting ATPase subunit epsilon
* Pn1.3905            K02703  294.40  418.8  1.8e-125 photosystem II P680 reaction center D1 protein [EC:1.10.3.9]
* Pn1.3906            K02111  442.43  920.5  3.9e-277 F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
* Pn11.2824           K11416  336.53  501.8  7.7e-151 NAD+-dependent protein deacetylase sirtuin 6 [EC:2.3.1.286]
* Pn11.2822           K15445  221.03  355.3  2.9e-106 tRNA (guanine9-N1)-methyltransferase [EC:2.1.1.221]
* Pn11.2821           K11267  199.03 1279.7         0 sister chromatid cohesion protein PDS5
* Pn11.2816           K25796  119.97  240.6   9.2e-72 plant-specific transcription factor YABBY family protein
* Pn11.2803           K07897  291.20  421.9  6.6e-127 Ras-related protein Rab-7A
* Pn11.2802           K07090   42.73   44.5   4.6e-12 uncharacterized protein
* Pn11.2782           K13459  422.57  592.9  6.2e-178 disease resistance protein RPS2
* Pn11.2778           K21776   58.07  225.6   6.5e-67 protein lin-54
* Pn11.2767           K09338   75.40  116.1   8.8e-34 homeobox-leucine zipper protein
* Pn11.2761           K08235  152.70  443.8  4.2e-133 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn11.2759           K08235  152.70  450.7  3.3e-135 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn11.2758           K09548   49.93  143.7   2.8e-42 prefoldin subunit 1
* Pn11.2757           K17301  294.73 1388.5         0 coatomer subunit beta
* Pn11.2750           K07195  162.93  403.7  6.6e-121 exocyst complex component 7
* Pn11.2747           K03163  511.03 1113.8         0 DNA topoisomerase I [EC:5.6.2.1]
* Pn11.2743           K09338   75.40  153.8     3e-45 homeobox-leucine zipper protein
* Pn11.2742           K08900  141.00  438.5  1.8e-131 mitochondrial chaperone BCS1
* Pn11.2739           K08235  152.70  261.1   1.1e-77 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn11.2737           K16584   58.87  288.4   3.2e-86 HAUS augmin-like complex subunit 1
* Pn11.2736           K04079   60.10  268.7   5.5e-80 molecular chaperone HtpG
* Pn11.2728           K11322  108.13  246.7   2.6e-73 enhancer of polycomb-like protein
* Pn11.2717           K06689  279.60  365.6  8.4e-110 ubiquitin-conjugating enzyme E2 D [EC:2.3.2.23]
* Pn11.2707           K16616  368.23  804.0  1.9e-242 actin-related protein 8, plant
* Pn11.2705           K09422  126.07  170.2   3.4e-50 transcription factor MYB, plant
* Pn11.2701           K12639  619.37  747.9  1.6e-225 steroid 22S-hydroxylase [EC:1.14.14.178]
* Pn11.2700           K01623   46.60  665.0  5.3e-200 fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
* Pn11.2698           K06268  134.33  340.4  5.4e-102 serine/threonine-protein phosphatase 2B regulatory subunit
* Pn11.2696           K13216  158.70  298.4   4.8e-89 nuclear inhibitor of protein phosphatase 1 [EC:3.1.4.-]
* Pn11.2694           K00787  146.13  529.4  2.1e-159 farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]
* Pn11.2663           K01595   50.73 1221.8         0 phosphoenolpyruvate carboxylase [EC:4.1.1.31]
* Pn11.2657           K01179   21.90   69.0   1.8e-19 endoglucanase [EC:3.2.1.4]
* Pn11.2654           K15889  212.83  512.1  7.6e-154 prenylcysteine alpha-carboxyl methylesterase [EC:3.1.1.-]
* Pn11.2653           K24195  254.77  299.7     2e-89 xenotropic and polytropic retrovirus receptor 1
* Pn11.2649           K06941   59.20  210.8   1.2e-62 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
* Pn11.2640           K02948  106.23  182.6     5e-54 small subunit ribosomal protein S11
* Pn11.2639           K02709  114.20  115.6   2.2e-34 photosystem II PsbH protein
* Pn11.2637           K02704  300.00  317.8   3.9e-95 photosystem II CP47 chlorophyll apoprotein
* Pn11.2636           K01673   19.33  145.3   1.1e-42 carbonic anhydrase [EC:4.2.1.1]
* Pn11.2633           K00099  220.30  671.8  4.4e-202 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
* Pn11.2248           K19861  448.70  546.7  2.3e-164 benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]
* Pn11.2279           K19861  448.70  538.8  5.6e-162 benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]
* Pn11.2301           K03781   74.63   90.6   4.3e-26 catalase [EC:1.11.1.6]
* Pn11.2306           K13153   50.47  163.7   2.7e-48 U11/U12 small nuclear ribonucleoprotein 25 kDa protein
* Pn11.2483           K14557  101.90  266.5     3e-79 U3 small nucleolar RNA-associated protein 6
* Pn11.2484           K19619  114.00  250.9   1.3e-74 tyrosyl-DNA phosphodiesterase 2 [EC:3.1.4.-]
* Pn11.2503           K17275  891.00 1012.6         0 plastin-1
* Pn11.2501           K15223  120.20  318.7   3.8e-95 upstream activation factor subunit UAF30
* Pn11.2539           K13192  412.20  494.9  2.3e-148 RNA-binding protein 26
* Pn11.2556           K00099  220.30  673.4  1.5e-202 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
* Pn11.2565           K01661  391.73  460.9  9.2e-139 naphthoate synthase [EC:4.1.3.36]
* Pn11.2569           K12823  671.07  804.7  2.5e-242 ATP-dependent RNA helicase DDX5/DBP2 [EC:3.6.4.13]
* Pn11.2570           K09422  126.07  176.1   5.6e-52 transcription factor MYB, plant
* Pn11.2573           K15283  254.67  433.6  3.2e-130 solute carrier family 35, member E1
* Pn11.2582           K13192  412.20  478.5  2.1e-143 RNA-binding protein 26
* Pn11.2584           K06617  928.23  999.3    6e-301 raffinose synthase [EC:2.4.1.82]
* Pn11.2586           K01759   76.37  173.0   2.4e-51 lactoylglutathione lyase [EC:4.4.1.5]
* Pn11.2586           K06996   57.03   62.2   3.3e-17 uncharacterized protein
* Pn11.2590           K20855  643.37  674.5  5.2e-203 beta-1,3-galactosyltransferase 1/2/3/4/5/7/8 [EC:2.4.1.-]
* Pn11.2610           K01246   29.53  122.0   1.1e-35 DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
* Pn11.2612           K11799  107.67  366.3  1.5e-109 DDB1- and CUL4-associated factor 4
* Pn11.2614           K07441   61.73  337.3  4.2e-101 beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]
* Pn11.2619           K01802   89.63   95.3     2e-27 peptidylprolyl isomerase [EC:5.2.1.8]
* Pn11.2620           K17604  118.80  247.6   8.4e-74 zinc finger SWIM domain-containing protein 3
* Pn11.2621           K13431  371.87  835.9  1.3e-251 signal recognition particle receptor subunit alpha
* Pn11.2622           K02974   29.80  258.9   4.2e-77 small subunit ribosomal protein S24e
* Pn29.71             K16871  591.93  864.0  9.7e-261 4-aminobutyrate---pyruvate transaminase [EC:2.6.1.96]
* Pn29.72             K13118   95.40  371.6  4.9e-111 protein DGCR14
* Pn29.76             K09264  128.70  261.8   4.1e-78 MADS-box transcription factor, plant
* Pn29.78             K13237  303.23  414.3  3.1e-124 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], peroxisomal [EC:1.3.1.124]
* Pn29.83             K15429  173.97  344.2  8.1e-103 tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
* Pn29.87             K03549  190.53 1034.5         0 KUP system potassium uptake protein
* Pn29.89             K10575  277.00  317.1   6.1e-95 ubiquitin-conjugating enzyme E2 G1 [EC:2.3.2.23]
* Pn29.99             K02694  111.93  337.5  3.9e-101 photosystem I subunit III
* Pn29.107            K03234  914.80 1611.6         0 elongation factor 2
* Pn29.112            K05292  102.33  676.5  2.1e-203 GPI-anchor transamidase subunit T
* Pn29.167            K10745   59.10   63.8   6.9e-18 ribonuclease H2 subunit C
* Pn29.172            K03539   43.10   54.6   5.1e-15 ribonuclease P/MRP protein subunit RPP1 [EC:3.1.26.5]
* Pn29.185            K14649  110.17  114.9   2.9e-33 transcription initiation factor TFIID subunit 8
* Pn29.209            K19996  113.70  245.8   4.3e-73 phosphatidylinositol transfer protein SFH5
* Pn29.214            K19996  113.70  224.1   1.7e-66 phosphatidylinositol transfer protein SFH5
* Pn29.219            K19996  113.70  214.1   1.8e-63 phosphatidylinositol transfer protein SFH5
* Pn29.226            K19996  113.70  119.0   1.3e-34 phosphatidylinositol transfer protein SFH5
* Pn29.230            K19996  113.70  188.4   1.2e-55 phosphatidylinositol transfer protein SFH5
* Pn29.235            K19996  113.70  250.3   1.9e-74 phosphatidylinositol transfer protein SFH5
* Pn29.236            K17680  269.03  713.3  2.6e-214 twinkle protein [EC:5.6.2.3]
* Pn29.237            K01011  193.73  205.6   5.8e-61 thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
* Pn29.243            K12617  322.23  361.6  5.2e-108 DNA topoisomerase 2-associated protein PAT1
* Pn29.249            K14552  161.93  585.8    9e-176 NET1-associated nuclear protein 1 (U3 small nucleolar RNA-associated protein 17)
* Pn29.251            K00799   55.17   94.3   4.1e-27 glutathione S-transferase [EC:2.5.1.18]
* Pn29.252            K00799   55.17  160.5   2.8e-47 glutathione S-transferase [EC:2.5.1.18]
* Pn29.253            K16189  316.70  332.7   2.2e-99 phytochrome-interacting factor 4
* Pn29.259            K01514  271.27  323.6   8.2e-97 exopolyphosphatase [EC:3.6.1.11]
* Pn29.261            K16911  560.07  585.0  1.1e-175 ATP-dependent RNA helicase DDX21 [EC:3.6.4.13]
* Pn29.265            K03541   77.67  209.8   9.2e-63 photosystem II 10kDa protein
* Pn29.272            K12486  195.73  212.1   9.7e-63 stromal membrane-associated protein
* Pn29.273            K02641  303.07  482.2  7.2e-145 ferredoxin--NADP+ reductase [EC:1.18.1.2]
* Pn29.308            K01593  376.73  844.9  2.3e-254 aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]
* Pn29.309            K02519  323.40  897.6    6e-270 translation initiation factor IF-2
* Pn29.313            K09955  129.13  359.5  1.4e-107 uncharacterized protein
* Pn29.315            K09955  129.13  174.6   1.1e-51 uncharacterized protein
* Pn29.329            K09955  129.13  619.1  5.4e-186 uncharacterized protein
* Pn29.332            K09955  129.13  280.3   1.2e-83 uncharacterized protein
* Pn29.334            K09955  129.13  677.0  1.7e-203 uncharacterized protein
* Pn29.339            K02519  323.40  897.2  7.8e-270 translation initiation factor IF-2
* Pn29.346            K03549  190.53  213.0   3.2e-63 KUP system potassium uptake protein
* Pn29.360            K17361  175.00  573.6  1.8e-172 acyl-coenzyme A thioesterase 9 [EC:3.1.2.-]
* Pn29.37             K07375  514.33  912.3  1.3e-274 tubulin beta
* Pn29.32             K07375  514.33 1117.4         0 tubulin beta
* Pn29.31             K19706  309.43  469.5  2.8e-141 dihydroceramide fatty acyl 2-hydroxylase [EC:1.14.18.7]
* Pn29.23             K14649  110.17  112.5   1.6e-32 transcription initiation factor TFIID subunit 8
* Pn29.12             K05292  102.33  679.9    2e-204 GPI-anchor transamidase subunit T
* Pn29.7              K03234  914.80 1609.5         0 elongation factor 2
* Pn11.2124           K16903  329.37  382.1  1.2e-114 L-tryptophan---pyruvate aminotransferase [EC:2.6.1.99]
* Pn11.2121           K04077  136.20  404.0    7e-121 chaperonin GroEL
* Pn11.2120           K03453  219.17  438.7  7.2e-132 bile acid:Na+ symporter, BASS family
* Pn11.1002           K05863  231.57  586.5  2.2e-176 solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31
* Pn11.1015           K09506  159.90  543.9  2.7e-163 DnaJ homolog subfamily A member 5
* Pn11.1022           K09833  289.27  568.4  4.7e-171 homogentisate phytyltransferase / homogentisate geranylgeranyltransferase [EC:2.5.1.115 2.5.1.116]
* Pn11.1032           K00688  103.87 1250.6         0 glycogen phosphorylase [EC:2.4.1.1]
* Pn11.1039           K00901   97.87  505.7    9e-152 diacylglycerol kinase (ATP) [EC:2.7.1.107]
* Pn11.1041           K18211  216.00  232.3   3.7e-69 synaptosomal-associated protein 25
* Pn11.1042           K20867  551.37  831.6  1.3e-250 galacturonosyltransferase 12/13/14/15 [EC:2.4.1.-]
* Pn11.1046           K18211  216.00  301.8   2.4e-90 synaptosomal-associated protein 25
* Pn11.1050           K22390  139.30  371.2  4.2e-111 acid phosphatase type 7
* Pn11.1051           K20867  551.37  832.2  8.8e-251 galacturonosyltransferase 12/13/14/15 [EC:2.4.1.-]
* Pn11.1052           K18211  216.00  232.0   4.6e-69 synaptosomal-associated protein 25
* Pn11.1054           K00901   97.87  501.7  1.5e-150 diacylglycerol kinase (ATP) [EC:2.7.1.107]
* Pn11.1061           K19373   82.90  241.4     1e-71 DnaJ homolog subfamily C member 28
* Pn11.1063           K14490   68.27  220.0   1.4e-65 histidine-containing phosphotransfer peotein
* Pn11.1073           K01166   76.80  130.6   4.1e-38 ribonuclease T2 [EC:4.6.1.19]
* Pn11.1074           K19038  161.53  237.0   1.2e-70 E3 ubiquitin-protein ligase ATL41 [EC:2.3.2.27]
* Pn11.1091           K08967   36.70  272.7   2.1e-81 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]
* Pn11.1093           K06981  108.23  375.2  1.5e-112 isopentenyl phosphate kinase [EC:2.7.4.26]
* Pn11.1104           K07198  448.73  495.4    1e-148 5'-AMP-activated protein kinase, catalytic alpha subunit [EC:2.7.11.11]
* Pn11.1112           K07198  448.73  492.1    1e-147 5'-AMP-activated protein kinase, catalytic alpha subunit [EC:2.7.11.11]
* Pn11.1113           K17911  132.97  246.2   3.2e-73 beta-carotene isomerase [EC:5.2.1.14]
* Pn11.1114           K22985  187.53  554.6  1.5e-166 G protein-coupled receptor 107
* Pn11.1115           K13993   74.33  122.0   1.6e-35 HSP20 family protein
* Pn11.1116           K00001  339.07  378.0  3.7e-113 alcohol dehydrogenase [EC:1.1.1.1]
* Pn11.1118           K00276  550.30  670.3  2.4e-201 primary-amine oxidase [EC:1.4.3.21]
* Pn11.1123           K13679  602.30  917.5  1.2e-276 granule-bound starch synthase [EC:2.4.1.242]
* Pn11.1123           K00703  137.50  451.4  2.3e-135 starch synthase [EC:2.4.1.21]
* Pn11.1131           K15919  370.03  508.4    2e-152 glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]
* Pn11.1134           K25789   36.97   91.0   3.3e-26 protein jagunal
* Pn11.1135           K08495   82.90  275.0   4.1e-82 golgi SNAP receptor complex member 1
* Pn11.1137           K14488   34.97  111.0   4.4e-32 SAUR family protein
* Pn11.1139           K01087  171.47  412.7  6.5e-124 trehalose 6-phosphate phosphatase [EC:3.1.3.12]
* Pn11.1160           K07020   83.80  228.8   4.6e-68 uncharacterized protein
* Pn11.1167           K22804  325.73 1046.8         0 structural maintenance of chromosomes protein 6
* Pn11.1168           K20628  126.20  146.0   6.6e-43 expansin
* Pn11.1179           K00025  547.33  612.0  2.7e-184 malate dehydrogenase [EC:1.1.1.37]
* Pn11.1183           K01613   26.87  128.4   1.6e-37 phosphatidylserine decarboxylase [EC:4.1.1.65]
* Pn11.1185           K10696   86.97  560.3  4.1e-168 E3 ubiquitin-protein ligase BRE1 [EC:2.3.2.27]
* Pn11.1187           K00232  177.33  506.8  5.1e-152 acyl-CoA oxidase [EC:1.3.3.6]
* Pn11.1189           K08057  492.47  632.3  3.1e-190 calreticulin
* Pn11.1192           K03641  123.97  135.1   1.5e-39 TolB protein
* Pn11.1193           K01074   95.93  225.3   6.2e-67 palmitoyl-protein thioesterase [EC:3.1.2.22]
* Pn11.1195           K09286   88.90  151.7   1.3e-44 EREBP-like factor
* Pn11.1196           K13199  201.13  288.0   9.5e-86 plasminogen activator inhibitor 1 RNA-binding protein
* Pn11.1197           K16818  333.07  364.6  3.4e-109 phospholipase A1 [EC:3.1.1.32]
* Pn11.1205           K12860  153.67  182.9   4.6e-54 pre-mRNA-splicing factor CDC5/CEF1
* Pn11.1206           K12860  153.67 1127.3         0 pre-mRNA-splicing factor CDC5/CEF1
* Pn11.1207           K11000 1020.53 2528.5         0 callose synthase [EC:2.4.1.-]
* Pn11.1207           K00706  909.73  943.1  1.5e-283 1,3-beta-glucan synthase [EC:2.4.1.34]
* Pn11.1214           K04123  719.97  845.4  3.7e-255 ent-kaurenoic acid monooxygenase [EC:1.14.14.107]
* Pn11.1220           K10742  450.03 1007.0  4.7e-303 DNA replication ATP-dependent helicase/nuclease Dna2 [EC:5.6.2.3 3.1.-.-]
* Pn11.1222           K07893  232.40  408.2  8.8e-123 Ras-related protein Rab-6A
* Pn11.1225           K03028  455.93 1460.0         0 26S proteasome regulatory subunit N1
* Pn11.1226           K01724   19.50   91.1   4.3e-26 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
* Pn11.1227           K14648   91.03  275.9   2.7e-82 poly(U)-specific endoribonuclease [EC:3.1.-.-]
* Pn11.1238           K17781   66.20  101.6   2.4e-29 mitochondrial import inner membrane translocase subunit TIM13
* Pn11.1239           K09287   85.60  201.7   8.4e-60 RAV-like factor
* Pn11.1248           K02940  209.17  362.6  4.9e-109 large subunit ribosomal protein L9e
* Pn11.1258           K10579  172.93  271.0   4.5e-81 ubiquitin-conjugating enzyme E2 M [EC:2.3.2.34]
* Pn11.1280           K10579  172.93  318.5   1.5e-95 ubiquitin-conjugating enzyme E2 M [EC:2.3.2.34]
* Pn11.1282           K04718  267.87  277.7   7.7e-83 sphingosine kinase [EC:2.7.1.91]
* Pn11.1286           K00729  200.80  219.4   3.4e-65 dolichyl-phosphate beta-glucosyltransferase [EC:2.4.1.117]
* Pn11.1291           K24815  150.13  821.7  5.2e-247 HEAT repeat-containing protein 6
* Pn11.1297           K20781  164.63  228.2   9.9e-68 peptidyl serine alpha-galactosyltransferase [EC:2.4.1.-]
* Pn11.1314           K20772  711.33  792.4  8.2e-239 1-aminocyclopropane-1-carboxylate synthase 1/2/6 [EC:4.4.1.14]
* Pn11.1315           K22761   72.07  539.7  5.3e-162 DNA-directed primase/polymerase protein [EC:2.7.7.102 2.7.7.7]
* Pn11.1319           K11792   28.80  112.2   7.8e-33 DET1- and DDB1-associated protein 1
* Pn11.1324           K00765   50.50  325.3   3.1e-97 ATP phosphoribosyltransferase [EC:2.4.2.17]
* Pn11.1326           K24184  562.30  714.4  5.8e-215 cytochrome P450 family 89 subfamily A [EC:1.14.-.-]
* Pn11.1327           K24184  562.30  670.4  1.2e-201 cytochrome P450 family 89 subfamily A [EC:1.14.-.-]
* Pn11.1332           K09264  128.70  320.6   5.3e-96 MADS-box transcription factor, plant
* Pn11.1333           K01309   75.50  422.9  6.6e-127 ubiquitin carboxyl-terminal hydrolase MINDY-1/2 [EC:3.4.19.12]
* Pn11.1337           K10357 1108.63 2022.0         0 myosin V
* Pn11.1339           K20027  153.87  352.2    3e-105 palmitoyltransferase ZDHHC1/11 [EC:2.3.1.225]
* Pn11.1346           K10268  183.63  184.3   1.8e-54 F-box and leucine-rich repeat protein 2/20
* Pn11.1354           K13464   34.33   45.6     4e-12 jasmonate ZIM domain-containing protein
* Pn11.1361           K08516  124.67  344.0  3.7e-103 synaptobrevin homolog YKT6
* Pn11.1363           K15333  130.53  157.7   1.3e-46 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn11.1366           K22047  240.37  587.3  1.5e-176 mechanosensitive ion channel protein 1/2/3
* Pn11.1368           K01051   76.27  115.3   1.2e-33 pectinesterase [EC:3.1.1.11]
* Pn11.1372           K15223  120.20  423.0  9.1e-127 upstream activation factor subunit UAF30
* Pn11.1373           K00819  495.83  710.3  9.8e-214 ornithine--oxo-acid transaminase [EC:2.6.1.13]
* Pn11.1379           K02492   72.20  280.7   1.1e-83 glutamyl-tRNA reductase [EC:1.2.1.70]
* Pn11.1380           K02492   72.20  244.4   1.1e-72 glutamyl-tRNA reductase [EC:1.2.1.70]
* Pn11.1381           K05543  257.60  520.8  2.6e-156 tRNA-dihydrouridine synthase 2 [EC:1.3.1.91]
* Pn11.1383           K04043  790.47  931.1    3e-280 molecular chaperone DnaK
* Pn11.1395           K09264  128.70  138.6   1.3e-40 MADS-box transcription factor, plant
* Pn11.1396           K00600   68.73  227.8     1e-67 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn11.1397           K14376   98.97  104.6     2e-30 poly(A) polymerase [EC:2.7.7.19]
* Pn11.1397           K00600   68.73   95.7     9e-28 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn11.1404           K15333  130.53  159.5   3.6e-47 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn11.1408           K22047  240.37  586.9  2.1e-176 mechanosensitive ion channel protein 1/2/3
* Pn11.1412           K15223  120.20  420.8  4.1e-126 upstream activation factor subunit UAF30
* Pn11.1413           K00819  495.83  711.6    4e-214 ornithine--oxo-acid transaminase [EC:2.6.1.13]
* Pn11.1423           K00600   68.73  122.8   5.6e-36 glycine hydroxymethyltransferase [EC:2.1.2.1]
* Pn11.1425           K09264  128.70  138.6   1.3e-40 MADS-box transcription factor, plant
* Pn11.1439           K13420 1166.27 1166.8         0 LRR receptor-like serine/threonine-protein kinase FLS2 [EC:2.7.11.1]
* Pn11.1440           K04043  790.47  931.1    3e-280 molecular chaperone DnaK
* Pn11.1442           K05543  257.60  560.2    3e-168 tRNA-dihydrouridine synthase 2 [EC:1.3.1.91]
* Pn11.1443           K02492   72.20  514.4  1.7e-154 glutamyl-tRNA reductase [EC:1.2.1.70]
* Pn11.1444           K03455  143.10  369.4    2e-110 monovalent cation:H+ antiporter-2, CPA2 family
* Pn11.1452           K23677  169.70  420.6  5.6e-126 MFS transporter, Spinster family, sphingosine-1-phosphate transporter
* Pn11.1457           K00026  509.90  617.1  1.9e-185 malate dehydrogenase [EC:1.1.1.37]
* Pn11.1461           K07374  484.00  980.3  1.3e-295 tubulin alpha
* Pn11.1466           K24917  225.83  643.7  1.2e-193 amino acid permease
